,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,INA,ABA,,8,,0,,,,3,3,,,,,,,16
1968-69,24,TOT,ABA,,7,,1,,,,4,9,,,,,,,19
1968-69,24,KEN,ABA,,7,,1,,,,4,9,,,,,,,19
1969-70,25,TOT,ABA,,2,,0,,,,0,0,,,,,,,4
1969-70,25,INA,ABA,,2,,0,,,,0,0,,,,,,,4
Career,,,,,8,,1,,,,4,9,,,,,,,19
2 Seasons,,INA,ABA,,8,,0,,,,3,3,,,,,,,16
1 Season,,KEN,ABA,,7,,1,,,,4,9,,,,,,,19
