Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Ollie Darden,,3.7,3.6,0.3
Dike Eddleman,93.0,3.8,3.7,-0.1
Keon Clark,92.1,4.2,3.7,0.2
Tyler Hansbrough,91.6,3.9,3.8,0.7
Detlef Schrempf,90.6,4,3.6,0.8
Len Chappell,89.7,3.6,3.2,0.1
Hakim Warrick,88.3,3.7,3.3,0.8
Julius Keye,87.9,3.6,3.6,1.2
Andy Duncan,87.8,3.7,3.4,-0.3
Marv Roberts,87.8,4.3,3.4,0.4
Richard Washington,87.7,3.9,3.2,0
