,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,27,HOU,NBA,PF,6,220,.448,5.1,.985,.582,.224,.045,.134,.015,.455,.513,.267,.333,.556,.000,.633,.000,0,,.000,,0,0
2008-09,28,HOU,NBA,PF,13,424,.494,9.0,1.000,.404,.128,.077,.391,.000,.494,.556,.450,.417,.459,,.610,.006,1,,,,0,0
2013-14,33,IND,NBA,PF,18,243,.457,12.0,.971,.286,.143,.076,.467,.029,.461,.733,.400,.250,.347,.333,.702,.010,1,1.000,.000,,0,0
2015-16,35,TOR,NBA,PF,11,140,.258,18.2,.323,.129,.161,.032,.000,.677,.400,.500,.400,.000,,.190,.500,.000,0,1.000,.381,.125,0,0
Career,,,NBA,,48,1027,.454,9.9,.930,.379,.153,.067,.331,.070,.473,.581,.382,.333,.420,.200,.639,.006,2,1.000,.320,.125,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,HOU,NBA,,19,644,.480,7.8,.996,.457,.157,.067,.314,.004,.482,.539,.371,.400,.471,.000,.617,.004,1,,.000,,0,0
1 season,,IND,NBA,,18,243,.457,12.0,.971,.286,.143,.076,.467,.029,.461,.733,.400,.250,.347,.333,.702,.010,1,1.000,.000,,0,0
1 season,,TOR,NBA,,11,140,.258,18.2,.323,.129,.161,.032,.000,.677,.400,.500,.400,.000,,.190,.500,.000,0,1.000,.381,.125,0,0
