,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2007-08,27,HOU,NBA,43:27,11,19,0,1,11,19,12,14,9,13,18,5,5,2,5,6,24,22.8
2008-09,28,HOU,NBA,47:18,10,21,0,1,10,21,8,11,6,14,18,4,3,1,5,6,28,24.6
2009-10,29,HOU,NBA,50:45,20,25,1,1,20,25,14,14,8,14,21,5,3,2,7,6,44,39.7
2010-11,30,HOU,NBA,44:16,16,25,0,1,16,25,12,17,6,13,16,7,4,3,6,6,36,31.3
2011-12,31,HOU,NBA,44:24,15,28,0,1,15,28,8,10,6,12,14,7,2,3,5,6,30,21.0
2012-13,32,PHO,NBA,43:06,16,26,1,2,16,26,9,10,8,13,15,10,4,3,8,6,33,27.6
2013-14,33,IND,NBA,30:58,11,17,1,1,11,17,5,8,5,9,10,4,2,2,5,4,24,20.7
2014-15,34,IND,NBA,33:36,10,15,1,3,10,15,7,10,7,12,15,3,3,2,5,5,23,21.4
2015-16,35,TOR,NBA,36:57,10,17,4,6,9,15,6,6,5,10,12,4,3,2,4,5,22,19.8
2016-17,36,BRK,NBA,25:28,6,10,3,5,5,8,4,5,5,7,11,4,2,1,3,4,15,17.5
Career,,,,50:45,20,28,4,6,20,28,14,17,9,14,21,10,5,3,8,6,44,39.7
5 Seasons,,HOU,NBA,50:45,20,28,1,1,20,28,14,17,9,14,21,7,5,3,7,6,44,39.7
2 Seasons,,IND,NBA,33:36,11,17,1,3,11,17,7,10,7,12,15,4,3,2,5,5,24,21.4
1 Season,,PHO,NBA,43:06,16,26,1,2,16,26,9,10,8,13,15,10,4,3,8,6,33,27.6
1 Season,,TOR,NBA,36:57,10,17,4,6,9,15,6,6,5,10,12,4,3,2,4,5,22,19.8
1 Season,,BRK,NBA,25:28,6,10,3,5,5,8,4,5,5,7,11,4,2,1,3,4,15,17.5
