,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,27,HOU,NBA,PF,82,2024,,,,72%,28%,+4.5,-2.1,35,37,97,13,95,42,262,13,52
2008-09,28,HOU,NBA,PF,82,2488,,,1%,95%,5%,+4.8,+1.0,43,34,89,24,113,29,315,16,60
2009-10,29,HOU,NBA,PF,82,2671,,,,88%,12%,-1.8,-3.8,54,53,89,28,113,41,415,25,75
2010-11,30,HOU,NBA,PF,74,2412,,,,94%,6%,+4.0,+4.7,50,45,86,32,107,19,446,17,77
2011-12,31,HOU,NBA,PF,66,2067,,,,72%,28%,+1.4,+2.9,50,53,68,27,77,10,332,12,69
2012-13,32,PHO,NBA,PF,82,2184,,,,91%,9%,-5.6,+3.2,50,37,89,20,94,12,410,23,53
2013-14,33,IND,NBA,PF,82,1399,,,,97%,3%,+0.4,-6.6,40,30,43,23,60,5,193,4,30
2014-15,34,IND,NBA,PF,81,1659,,,,99%,1%,+1.0,+1.6,40,33,61,13,98,3,248,23,45
2015-16,35,TOR,NBA,PF,76,1636,,,30%,61%,10%,-1.5,-10.9,24,24,75,11,38,6,163,8,35
2016-17,36,BRK,NBA,PF,36,461,,,,47%,53%,-8.6,-2.6,15,11,23,9,19,1,85,7,8
Career,,,NBA,,743,19001,,,3%,85%,12%,+0.7,-0.7,401,357,720,200,814,168,2869,148,504
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,HOU,NBA,,386,11662,,,,85%,15%,+2.5,+0.5,232,222,429,124,505,141,1770,83,333
2 seasons,,IND,NBA,,163,3058,,,,98%,2%,+0.7,-2.2,80,63,104,36,158,8,441,27,75
1 season,,PHO,NBA,,82,2184,,,,91%,9%,-5.6,+3.2,50,37,89,20,94,12,410,23,53
1 season,,TOR,NBA,,76,1636,,,30%,61%,10%,-1.5,-10.9,24,24,75,11,38,6,163,8,35
1 season,,BRK,NBA,,36,461,,,,47%,53%,-8.6,-2.6,15,11,23,9,19,1,85,7,8
