,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2018-19,19,DEN,NBA,PF,17,69,.474,4.4,.947,.684,.211,.000,.053,.053,.500,.615,.250,,.000,.000,.778,.158,3,,1.000,.000,0,0
2019-20,20,TOT,NBA,SF-PF,11,46,.625,4.0,.875,.875,.000,.000,.000,.125,.714,.714,,,,.000,.600,.250,2,,1.000,.000,0,0
2019-20,20,DEN,NBA,SF,9,41,.714,1.3,1.000,1.000,.000,.000,.000,.000,.714,.714,,,,,.600,.286,2,,,,0,0
2019-20,20,MIN,NBA,PF,2,5,.000,24.0,.000,.000,.000,.000,.000,1.000,,,,,,.000,,.000,0,,1.000,.000,0,0
Career,,,NBA,,28,115,.519,4.3,.926,.741,.148,.000,.037,.074,.560,.650,.250,,.000,.000,.714,.185,5,,1.000,.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DEN,NBA,,26,110,.538,3.5,.962,.769,.154,.000,.038,.038,.560,.650,.250,,.000,.000,.714,.192,5,,1.000,.000,0,0
1 season,,MIN,NBA,,2,5,.000,24.0,.000,.000,.000,.000,.000,1.000,,,,,,.000,,.000,0,,1.000,.000,0,0
