Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,26,HSM,ABA,PF,1,NA,19:00,5,13,0.385,0,0,NA,1,1,1,3,5,0,NA,NA,2,1,11
1971-72,30,DNR,ABA,PF,1,NA,9:00,0,2,0,0,0,NA,0,0,NA,0,0,1,NA,NA,1,0,0
Career,NA,,ABA,,2,NA,28,5,15,0.333,0,0,NA,1,1,1,3,5,1,NA,NA,3,1,11
