Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1954-55,25,NYK,NBA,NA,5,23,-0.8,0.212,0.111,NA,NA,NA,NA,NA,-0.1,0,-0.1,-0.232
Career,NA,,NBA,NA,5,23,-0.8,0.212,0.111,NA,NA,NA,NA,NA,-0.1,0,-0.1,-0.232
