,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,20,CHA,NBA,PF,31,182,,,,72%,28%,+1.2,+2.7,4,2,14,3,8,4,7,0,5
2009-10,21,CHA,NBA,C,6,30,,,,,100%,+10.6,+9.1,0,0,2,1,1,2,0,1,1
2010-11,22,TOT,NBA,C,34,340,,,,,100%,0.0,+1.1,5,4,35,5,10,1,23,2,5
2010-11,22,DAL,NBA,C,10,75,,,,,100%,-7.2,-12.2,1,0,5,0,2,1,5,1,2
2010-11,22,TOR,NBA,C,24,265,,,,,100%,+1.9,+9.4,4,4,30,5,8,0,18,1,3
2013-14,25,NOP,NBA,C,56,951,,,,,100%,-5.6,-4.0,16,18,86,19,31,5,88,7,16
2014-15,26,NOP,NBA,C,68,957,,,,,100%,-0.1,-1.9,13,29,70,15,44,0,100,7,17
2015-16,27,NOP,NBA,C,59,861,,,,,100%,-3.3,+0.7,9,25,56,13,28,7,77,6,12
2016-17,28,NOP,NBA,C,39,584,,,,,100%,-5.0,-3.6,7,8,44,8,21,0,27,7,14
Career,,,NBA,,293,3905,,,,3%,97%,-2.7,-1.5,54,86,307,64,143,19,322,30,70
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,NOP,NBA,,222,3353,,,,,100%,-3.3,-2.1,45,80,256,55,124,12,292,27,59
2 seasons,,CHA,NBA,,37,212,,,,61%,39%,+2.5,+3.6,4,2,16,4,9,6,7,1,6
1 season,,TOR,NBA,,24,265,,,,,100%,+1.9,+9.4,4,4,30,5,8,0,18,1,3
1 season,,DAL,NBA,,10,75,,,,,100%,-7.2,-12.2,1,0,5,0,2,1,5,1,2
