Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2008-09,20,CHA,NBA,PF,31,182,7,0.43,0.029,0.406,6.2,14.2,10.2,2.8,2.1,2.7,12.9,24.2,NA,-0.3,0.3,-0.1,-0.018,NA,-7.6,0.1,-7.5,-0.3
2009-10,21,CHA,NBA,C,6,30,6.3,0.479,0,0.1,4.1,11.8,8,0,1.8,2.7,16.1,19.3,NA,-0.1,0,0,-0.013,NA,-6.3,1,-5.3,0
2010-11,22,TOT,NBA,C,34,340,12.2,0.507,0.256,0.135,5.9,21.5,13.6,4.8,1.7,4.2,11.3,21.1,NA,0,0.4,0.4,0.052,NA,-3.8,0,-3.8,-0.2
2010-11,22,DAL,NBA,C,10,75,12.8,0.435,0.219,0.094,8.1,18,13.3,4.3,2.1,5.1,2.9,21.4,NA,0,0.1,0.1,0.084,NA,-3.4,0.5,-2.9,0
2010-11,22,TOR,NBA,C,24,265,12,0.53,0.267,0.149,5.2,22.5,13.6,4.9,1.6,4,13.6,21.1,NA,0,0.2,0.2,0.042,NA,-3.8,-0.2,-4.1,-0.1
2013-14,25,NOP,NBA,C,56,951,14.6,0.589,0.004,0.269,11.3,22.7,16.9,6.6,1.3,4.1,18.4,16.3,NA,1.2,0.9,2.1,0.104,NA,-2.7,0.1,-2.6,-0.1
2014-15,26,NOP,NBA,C,68,957,19.9,0.595,0,0.301,12.4,25,18.7,8.2,1.2,4,15.6,21.1,NA,1.9,1.2,3.2,0.159,NA,-0.7,0.4,-0.3,0.4
2015-16,27,NOP,NBA,C,59,861,13.8,0.514,0.003,0.197,9.3,25.9,17.3,5.8,1.1,3.4,13.6,20.4,NA,0.2,0.9,1,0.058,NA,-3.4,-0.6,-4,-0.4
2016-17,28,NOP,NBA,C,39,584,12.9,0.529,0.022,0.225,8.3,23.8,16,3.1,1.7,3.1,13.7,17.2,NA,0,0.9,1,0.08,NA,-4,0.7,-3.3,-0.2
Career,NA,,NBA,,293,3905,14.9,0.546,0.033,0.246,9.9,23.5,16.6,5.9,1.3,3.7,14.9,19.3,NA,2.9,4.6,7.5,0.093,NA,-2.9,0.1,-2.8,-0.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NOP,NBA,,222,3353,15.6,0.559,0.006,0.25,10.6,24.4,17.4,6.3,1.3,3.7,15.4,18.9,NA,3.3,3.9,7.3,0.104,NA,-2.5,0.1,-2.4,-0.4
2 seasons,NA,CHA,NBA,,37,212,6.9,0.436,0.025,0.367,5.9,13.9,9.9,2.4,2,2.7,13.2,23.5,NA,-0.4,0.3,-0.1,-0.018,NA,-7.4,0.3,-7.2,-0.3
1 season,NA,TOR,NBA,,24,265,12,0.53,0.267,0.149,5.2,22.5,13.6,4.9,1.6,4,13.6,21.1,NA,0,0.2,0.2,0.042,NA,-3.8,-0.2,-4.1,-0.1
1 season,NA,DAL,NBA,,10,75,12.8,0.435,0.219,0.094,8.1,18,13.3,4.3,2.1,5.1,2.9,21.4,NA,0,0.1,0.1,0.084,NA,-3.4,0.5,-2.9,0
