Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1999-00,24,MIA,NBA,PG,10,3,275,6.6,15.9,0.416,0.2,1.2,0.167,6.4,14.7,0.437,2.5,3.3,0.75,1.7,6.6,8.3,11.6,2.5,0.4,4.7,4.5,15.9,NA,94,95
2000-01,25,MIA,NBA,PG,3,1,69,7,14.8,0.474,0,0.8,0,7,14,0.5,0,0,NA,0,4.7,4.7,8.5,1.6,0.8,7.8,7,14,NA,73,113
2006-07,31,DEN,NBA,PG,1,0,14,15.7,15.7,1,0,0,NA,15.7,15.7,1,0,3.9,0,0,3.9,3.9,7.8,0,0,3.9,7.8,31.3,NA,139,114
2007-08,32,DEN,NBA,PG,4,1,61,3.2,11.3,0.286,0,4,0,3.2,7.3,0.444,0,0,NA,1.6,6.5,8.1,11.3,0.8,0.8,2.4,4.8,6.5,NA,88,119
2008-09,33,DEN,NBA,PG,16,0,228,4.6,11.2,0.408,0.5,2.7,0.167,4.1,8.4,0.486,0.5,0.9,0.5,2.5,4.8,7.3,7.7,3.4,0.2,2.5,6.2,10,NA,102,106
2009-10,34,DEN,NBA,PG,1,0,7,0,7.1,0,0,0,NA,0,7.1,0,0,0,NA,0,0,0,21.4,0,0,0,0,0,NA,109,123
2010-11,35,NYK,NBA,PG,4,0,49,8.5,16,0.533,1.1,3.2,0.333,7.5,12.8,0.583,2.1,2.1,1,2.1,6.4,8.5,6.4,2.1,1.1,4.3,1.1,20.3,NA,109,107
Career,NA,,NBA,,39,5,703,5.9,13.7,0.43,0.3,2.1,0.148,5.6,11.6,0.48,1.2,1.8,0.696,1.8,5.7,7.4,9.6,2.4,0.5,4,5.1,13.3,NA,95,104
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DEN,NBA,,22,1,310,4.6,11.3,0.412,0.3,2.8,0.118,4.3,8.5,0.51,0.3,0.8,0.4,2.2,5,7.1,8.8,2.7,0.3,2.5,5.8,10,NA,101,110
2 seasons,NA,MIA,NBA,,13,4,344,6.7,15.7,0.427,0.2,1.1,0.143,6.5,14.5,0.449,2,2.6,0.75,1.3,6.2,7.5,10.9,2.3,0.5,5.4,5.1,15.5,NA,89,98
1 season,NA,NYK,NBA,,4,0,49,8.5,16,0.533,1.1,3.2,0.333,7.5,12.8,0.583,2.1,2.1,1,2.1,6.4,8.5,6.4,2.1,1.1,4.3,1.1,20.3,NA,109,107
