Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,24,MIA,NBA,PG,10,3,275,4.2,10.1,0.416,0.1,0.8,0.167,4.1,9.3,0.437,1.6,2.1,0.75,1,4.2,5.2,7.3,1.6,0.3,3,2.9,10.1
2000-01,25,MIA,NBA,PG,3,1,69,4.7,9.9,0.474,0,0.5,0,4.7,9.4,0.5,0,0,NA,0,3.1,3.1,5.7,1,0.5,5.2,4.7,9.4
2006-07,31,DEN,NBA,PG,1,0,14,10.3,10.3,1,0,0,NA,10.3,10.3,1,0,2.6,0,0,2.6,2.6,5.1,0,0,2.6,5.1,20.6
2007-08,32,DEN,NBA,PG,4,1,61,2.4,8.3,0.286,0,3,0,2.4,5.3,0.444,0,0,NA,1.2,4.7,5.9,8.3,0.6,0.6,1.8,3.5,4.7
2008-09,33,DEN,NBA,PG,16,0,228,3.2,7.7,0.408,0.3,1.9,0.167,2.8,5.8,0.486,0.3,0.6,0.5,1.7,3.3,5.1,5.4,2.4,0.2,1.7,4.3,6.9
2009-10,34,DEN,NBA,PG,1,0,7,0,5.1,0,0,0,NA,0,5.1,0,0,0,NA,0,0,0,15.4,0,0,0,0,0
2010-11,35,NYK,NBA,PG,4,0,49,5.9,11,0.533,0.7,2.2,0.333,5.1,8.8,0.583,1.5,1.5,1,1.5,4.4,5.9,4.4,1.5,0.7,2.9,0.7,14
Career,NA,,NBA,,39,5,703,3.9,9.2,0.43,0.2,1.4,0.148,3.7,7.8,0.48,0.8,1.2,0.696,1.2,3.8,5,6.5,1.6,0.3,2.7,3.4,8.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DEN,NBA,,22,1,310,3.3,7.9,0.412,0.2,2,0.118,3,5.9,0.51,0.2,0.6,0.4,1.5,3.5,5,6.2,1.9,0.2,1.7,4.1,7
2 seasons,NA,MIA,NBA,,13,4,344,4.3,10,0.427,0.1,0.7,0.143,4.2,9.3,0.449,1.3,1.7,0.75,0.8,4,4.8,7,1.5,0.3,3.5,3.2,9.9
1 season,NA,NYK,NBA,,4,0,49,5.9,11,0.533,0.7,2.2,0.333,5.1,8.8,0.583,1.5,1.5,1,1.5,4.4,5.9,4.4,1.5,0.7,2.9,0.7,14
