,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,25,MIA,NBA,PG,3,69,.474,16.7,.947,.158,.000,.105,.684,.053,.500,.333,,.500,.538,.000,.444,.000,0,,.000,,0,0
2006-07,31,DEN,NBA,PG,1,14,1.000,16.0,1.000,.000,.250,.000,.750,.000,1.000,,1.000,,1.000,,.750,.000,0,,,,0,0
2007-08,32,DEN,NBA,PG,4,61,.286,15.6,.643,.286,.000,.000,.357,.357,.444,.500,,,.400,.000,.500,.000,0,,.200,.000,0,0
2008-09,33,DEN,NBA,PG,16,228,.408,12.4,.755,.367,.061,.061,.265,.245,.486,.556,.667,.333,.385,.167,.667,.000,0,1.000,.333,.250,0,0
2009-10,34,DEN,NBA,PG,1,7,.000,22.0,1.000,.000,.000,.000,1.000,.000,.000,,,,.000,,,.000,0,,,,0,0
2010-11,35,NYK,NBA,PG,4,49,.533,12.8,.800,.267,.200,.000,.333,.200,.583,.500,.333,,.800,.333,.429,.000,0,1.000,.000,,0,0
Career,,,NBA,,29,428,.441,14.0,.794,.284,.069,.049,.392,.206,.519,.517,.571,.400,.525,.143,.571,.000,0,1.000,.238,.200,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DEN,NBA,,22,310,.412,13.5,.750,.324,.059,.044,.324,.250,.510,.545,.750,.333,.455,.118,.654,.000,0,1.000,.294,.200,0,0
1 season,,NYK,NBA,,4,49,.533,12.8,.800,.267,.200,.000,.333,.200,.583,.500,.333,,.800,.333,.429,.000,0,1.000,.000,,0,0
1 season,,MIA,NBA,,3,69,.474,16.7,.947,.158,.000,.105,.684,.053,.500,.333,,.500,.538,.000,.444,.000,0,,.000,,0,0
