,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1996-97,21,HAWAII,29,1005,211,426,32,90,89,138,,107,191,78,16,136,86,543,.495,.356,.645,34.7,18.7,3.7,6.6
1997-98,22,HAWAII,29,,191,422,34,110,111,142,,152,212,64,9,,,527,.453,.309,.782,,18.2,5.2,7.3
Career,,,58,1005,402,848,66,200,200,280,,259,403,142,25,136,86,1070,.474,.330,.714,34.7,18.4,4.5,6.9
