Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,26,SEA,NBA,C,45,3,280,44,106,0.415,0,0,NA,44,106,0.415,0.415,29,46,0.63,48,70,118,7,10,22,24,45,117
1994-95,27,SEA,NBA,C,64,30,907,85,192,0.443,0,1,0,85,191,0.445,0.443,29,46,0.63,101,188,289,16,17,67,54,163,199
1995-96,28,SEA,NBA,C,81,60,1519,180,352,0.511,1,3,0.333,179,349,0.513,0.513,85,127,0.669,129,304,433,48,40,129,98,245,446
1996-97,29,DEN,NBA,C,82,82,2599,243,467,0.52,0,2,0,243,465,0.523,0.52,96,156,0.615,231,682,913,71,65,227,118,288,582
1997-98,30,MIL,NBA,C,81,81,2261,253,471,0.537,0,0,NA,253,471,0.537,0.537,143,238,0.601,242,443,685,59,79,158,117,321,649
1998-99,31,MIL,NBA,C,50,7,1027,96,189,0.508,0,0,NA,96,189,0.508,0.508,64,105,0.61,120,200,320,19,29,57,47,151,256
1999-00,32,MIL,NBA,C,80,74,2129,144,279,0.516,0,1,0,144,278,0.518,0.516,95,157,0.605,233,415,648,44,81,127,80,298,383
2000-01,33,MIL,NBA,C,82,19,1981,108,198,0.545,0,0,NA,108,198,0.545,0.545,50,93,0.538,205,408,613,40,44,97,47,257,266
2001-02,34,MIL,NBA,C,81,9,1660,89,193,0.461,0,1,0,89,192,0.464,0.461,30,66,0.455,142,324,466,27,37,82,52,219,208
2002-03,35,MIL,NBA,C,69,17,1170,61,135,0.452,0,0,NA,61,135,0.452,0.452,30,44,0.682,117,177,294,24,34,63,34,178,152
2003-04,36,MIN,NBA,C,66,47,965,55,103,0.534,0,1,0,55,102,0.539,0.534,17,28,0.607,61,171,232,24,27,43,30,156,127
2004-05,37,MIN,NBA,C,46,23,410,28,54,0.519,1,1,1,27,53,0.509,0.528,16,25,0.64,43,70,113,6,7,13,18,86,73
2005-06,38,MIL,NBA,C,18,0,81,7,17,0.412,0,0,NA,7,17,0.412,0.412,1,2,0.5,5,19,24,2,1,2,5,23,15
Career,NA,,NBA,,845,452,16989,1393,2756,0.505,2,10,0.2,1391,2746,0.507,0.506,685,1133,0.605,1677,3471,5148,387,471,1087,724,2430,3473
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,MIL,NBA,,461,207,10309,758,1482,0.511,0,2,0,758,1480,0.512,0.511,413,705,0.586,1064,1986,3050,215,305,586,382,1447,1929
3 seasons,NA,SEA,NBA,,190,93,2706,309,650,0.475,1,4,0.25,308,646,0.477,0.476,143,219,0.653,278,562,840,71,67,218,176,453,762
2 seasons,NA,MIN,NBA,,112,70,1375,83,157,0.529,1,2,0.5,82,155,0.529,0.532,33,53,0.623,104,241,345,30,34,56,48,242,200
1 season,NA,DEN,NBA,,82,82,2599,243,467,0.52,0,2,0,243,465,0.523,0.52,96,156,0.615,231,682,913,71,65,227,118,288,582
