Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1993-94,26,SEA,NBA,C,2,0,8,0,6.8,0,0,0,NA,0,6.8,0,0,0,NA,0,27.1,27.1,0,0,0,6.8,6.8,0,NA,0,90
1994-95,27,SEA,NBA,C,4,2,54,4.1,14.3,0.286,0,0,NA,4.1,14.3,0.286,6.1,6.1,1,8.1,13.2,21.4,0,1,4.1,1,16.3,14.3,NA,112,101
1995-96,28,SEA,NBA,C,18,18,253,4.9,13.3,0.371,0,0,NA,4.9,13.3,0.371,1.9,2.4,0.818,6,9,15.1,1.5,1.3,3.2,3,9.7,11.8,NA,91,101
1998-99,31,MIL,NBA,C,3,2,92,3.5,7.7,0.462,0,0,NA,3.5,7.7,0.462,0.6,1.2,0.5,4.7,5.9,10.6,0.6,1.2,3,0,5.3,7.7,NA,122,116
1999-00,32,MIL,NBA,C,5,5,155,3.5,6.9,0.5,0,0,NA,3.5,6.9,0.5,3.8,6.2,0.611,4.9,12.1,17,0.7,2.1,2.1,1,6.6,10.7,NA,122,100
2000-01,33,MIL,NBA,C,18,10,577,3.7,6.4,0.574,0,0,NA,3.7,6.4,0.574,1.9,3,0.625,5.6,12.7,18.3,0.9,0.8,3.5,1.1,4.9,9.2,NA,128,101
2002-03,35,MIL,NBA,C,6,3,76,2.1,5.6,0.375,0,0,NA,2.1,5.6,0.375,0,0,NA,4.2,12.5,16.7,2.1,2.1,3.5,2.1,13.9,4.2,NA,90,101
2003-04,36,MIN,NBA,C,18,16,356,2.9,5.7,0.5,0,0,NA,2.9,5.7,0.5,1.5,2.4,0.625,4.1,8.6,12.6,2,1.7,1.5,0.9,8.4,7.2,NA,121,100
2005-06,38,MIL,NBA,C,3,0,11,0,4.9,0,0,0,NA,0,4.9,0,9.9,9.9,1,0,19.7,19.7,0,4.9,0,4.9,4.9,9.9,NA,76,105
Career,NA,,NBA,,77,56,1582,3.6,7.7,0.462,0,0,NA,3.6,7.7,0.462,2,3,0.678,5.1,10.9,16,1.2,1.3,2.8,1.4,7.5,9.1,NA,113,101
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,MIL,NBA,,35,20,911,3.4,6.5,0.527,0,0,NA,3.4,6.5,0.527,2,3.2,0.63,5.2,12,17.2,1,1.2,3.1,1.1,6,8.9,NA,122,102
3 seasons,NA,SEA,NBA,,24,20,315,4.7,13.3,0.351,0,0,NA,4.7,13.3,0.351,2.6,2.9,0.882,6.2,10.2,16.4,1.2,1.2,3.3,2.8,10.7,11.9,NA,92,101
1 season,NA,MIN,NBA,,18,16,356,2.9,5.7,0.5,0,0,NA,2.9,5.7,0.5,1.5,2.4,0.625,4.1,8.6,12.6,2,1.7,1.5,0.9,8.4,7.2,NA,121,100
