Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,24,NYK,NBA,SF,12,NA,127,14,49,0.286,7,13,0.538,32,10,17,35
Career,NA,,NBA,,12,NA,127,14,49,0.286,7,13,0.538,32,10,17,35
