Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,TOT,NBA,SG,66,NA,NA,301,887,0.339,248,332,0.747,355,202,164,850
1950-51,22,BLB,NBA,SG,52,NA,NA,254,727,0.349,204,275,0.742,NA,149,140,712
1950-51,22,FTW,NBA,SG,14,NA,NA,47,160,0.294,44,57,0.772,NA,53,24,138
1953-54,25,FTW,NBA,SG,49,NA,528,53,195,0.272,43,60,0.717,65,56,60,149
1954-55,26,TOT,NBA,SG,66,NA,1590,187,535,0.35,98,129,0.76,179,224,126,472
1954-55,26,BLB,NBA,SG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954-55,26,PHW,NBA,SG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Career,NA,,NBA,,181,NA,2118,541,1617,0.335,389,521,0.747,599,482,350,1471
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,FTW,NBA,,63,NA,528,100,355,0.282,87,117,0.744,65,109,84,287
2 seasons,NA,BLB,NBA,,52,NA,NA,254,727,0.349,204,275,0.742,NA,149,140,712
1 season,NA,PHW,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
