,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,25,BOS,NBA,C,82,1901,.476,8.3,1.000,.338,.234,.248,.180,.000,.476,.523,.443,.504,.394,,.694,.008,3,,,,0,0
2001-02,26,BOS,NBA,C,79,1343,.455,7.5,1.000,.429,.186,.186,.199,.000,.455,.527,.482,.357,.367,,.657,.023,4,,,,0,0
2002-03,27,SEA,NBA,C,26,403,.441,7.1,1.000,.301,.376,.226,.097,.000,.441,.429,.429,.524,.333,,.829,.000,0,,,,0,0
2003-04,28,SEA,NBA,C,65,1419,.489,8.0,1.000,.271,.320,.296,.112,.000,.489,.595,.405,.488,.478,,.830,.007,3,,,,0,0
2004-05,29,SEA,NBA,C,33,335,.517,8.3,.989,.299,.230,.287,.172,.011,.523,.808,.350,.520,.267,.000,.733,.034,3,,1.000,.000,0,0
2005-06,30,TOT,NBA,C,33,353,.521,6.4,1.000,.380,.310,.268,.042,.000,.521,.519,.545,.526,.333,,.784,.000,0,,,,0,0
2005-06,30,SEA,NBA,C,24,321,.500,6.0,1.000,.422,.297,.250,.031,.000,.500,.519,.579,.438,.000,,.750,.000,0,,,,0,0
2005-06,30,SAC,NBA,C,9,32,.714,10.6,1.000,.000,.429,.429,.143,.000,.714,,.333,1.000,1.000,,1.000,.000,0,,,,0,0
2006-07,31,SAC,NBA,C,3,13,.000,9.0,1.000,.500,.000,.250,.250,.000,.000,.000,,.000,.000,,,.000,0,,,,0,0
Career,,,NBA,,321,5767,.476,7.9,.999,.336,.260,.250,.153,.001,.477,.547,.435,.478,.390,.000,.740,.011,13,,1.000,.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BOS,NBA,,161,3244,.468,8.0,1.000,.371,.217,.225,.187,.000,.468,.525,.455,.459,.383,,.681,.013,7,,,,0,0
4 seasons,,SEA,NBA,,148,2478,.487,7.7,.998,.294,.314,.280,.110,.002,.488,.589,.420,.492,.403,.000,.808,.009,6,,1.000,.000,0,0
2 seasons,,SAC,NBA,,12,45,.455,10.0,1.000,.182,.273,.364,.182,.000,.455,.000,.333,.750,.500,,1.000,.000,0,,,,0,0
