Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,19,UTA,NBA,PF,67,4,873,116,287,0.404,2,6,0.333,114,281,0.406,0.408,44,101,0.436,73,124,197,43,25,18,52,96,278
2005-06,20,UTA,NBA,PF,62,2,619,77,203,0.379,0,5,0,77,198,0.389,0.379,34,65,0.523,56,101,157,30,23,16,31,82,188
2006-07,21,TOR,NBA,PF,60,2,670,87,185,0.47,0,0,NA,87,185,0.47,0.47,53,79,0.671,78,109,187,18,14,21,32,98,227
2007-08,22,TOR,NBA,PF,70,0,925,161,333,0.483,0,2,0,161,331,0.486,0.483,75,124,0.605,90,169,259,28,25,28,47,107,397
2008-09,23,TOR,NBA,SF,29,0,265,38,90,0.422,0,0,NA,38,90,0.422,0.422,38,48,0.792,24,46,70,10,8,6,8,31,114
2009-10,24,TOT,NBA,PF,69,0,1221,180,408,0.441,0,1,0,180,407,0.442,0.441,127,190,0.668,120,258,378,32,36,48,66,145,487
2009-10,24,DAL,NBA,PF,25,0,315,53,115,0.461,0,0,NA,53,115,0.461,0.461,25,44,0.568,38,57,95,7,7,11,13,43,131
2009-10,24,NJN,NBA,PF,44,0,906,127,293,0.433,0,1,0,127,292,0.435,0.433,102,146,0.699,82,201,283,25,29,37,53,102,356
2010-11,25,NJN,NBA,PF,74,44,2061,307,583,0.527,0,1,0,307,582,0.527,0.527,127,191,0.665,225,546,771,84,33,80,103,168,741
2011-12,26,NJN,NBA,PF,62,62,2162,323,671,0.481,0,0,NA,323,671,0.481,0.481,209,278,0.752,233,448,681,90,50,74,119,173,855
2012-13,27,BRK,NBA,PF,65,21,1191,139,310,0.448,0,2,0,139,308,0.451,0.448,97,123,0.789,126,239,365,32,16,33,57,127,375
2013-14,28,BOS,NBA,PF,69,30,1376,231,461,0.501,0,2,0,231,459,0.503,0.501,117,144,0.813,127,282,409,67,31,61,64,136,579
2014-15,29,WAS,NBA,PF,64,17,1345,211,446,0.473,0,7,0,211,439,0.481,0.473,87,117,0.744,118,298,416,57,34,25,46,130,509
2015-16,30,TOT,NBA,PF,53,17,835,121,295,0.41,34,108,0.315,87,187,0.465,0.468,67,84,0.798,57,161,218,36,16,23,38,94,343
2015-16,30,WAS,NBA,PF,28,14,466,64,158,0.405,23,67,0.343,41,91,0.451,0.478,29,31,0.935,26,89,115,16,3,14,20,42,180
2015-16,30,PHO,NBA,PF,4,3,74,10,36,0.278,3,10,0.3,7,26,0.269,0.319,6,8,0.75,11,21,32,7,3,2,4,8,29
2015-16,30,ATL,NBA,PF,21,0,295,47,101,0.465,8,31,0.258,39,70,0.557,0.505,32,45,0.711,20,51,71,13,10,7,14,44,134
2016-17,31,ATL,NBA,PF,56,4,689,87,214,0.407,19,54,0.352,68,160,0.425,0.451,64,82,0.78,60,146,206,29,15,21,28,69,257
Career,NA,,NBA,,800,203,14232,2078,4486,0.463,55,188,0.293,2023,4298,0.471,0.469,1139,1626,0.7,1387,2927,4314,556,326,454,691,1456,5350
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"NJN,BRK",NBA,,245,127,6320,896,1857,0.482,0,4,0,896,1853,0.484,0.482,535,738,0.725,666,1434,2100,231,128,224,332,570,2327
3 seasons,NA,TOR,NBA,,159,2,1860,286,608,0.47,0,2,0,286,606,0.472,0.47,166,251,0.661,192,324,516,56,47,55,87,236,738
2 seasons,NA,UTA,NBA,,129,6,1492,193,490,0.394,2,11,0.182,191,479,0.399,0.396,78,166,0.47,129,225,354,73,48,34,83,178,466
2 seasons,NA,WAS,NBA,,92,31,1811,275,604,0.455,23,74,0.311,252,530,0.475,0.474,116,148,0.784,144,387,531,73,37,39,66,172,689
2 seasons,NA,ATL,NBA,,77,4,984,134,315,0.425,27,85,0.318,107,230,0.465,0.468,96,127,0.756,80,197,277,42,25,28,42,113,391
1 season,NA,BOS,NBA,,69,30,1376,231,461,0.501,0,2,0,231,459,0.503,0.501,117,144,0.813,127,282,409,67,31,61,64,136,579
1 season,NA,DAL,NBA,,25,0,315,53,115,0.461,0,0,NA,53,115,0.461,0.461,25,44,0.568,38,57,95,7,7,11,13,43,131
1 season,NA,PHO,NBA,,4,3,74,10,36,0.278,3,10,0.3,7,26,0.269,0.319,6,8,0.75,11,21,32,7,3,2,4,8,29
