,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,27,DET,NBA,PG,10,294,100%,,,,,+1.9,+5.3,9,4,8,1,6,0,83,1,6
2002-03,28,DET,NBA,PG,17,312,100%,,,,,-6.4,-11.4,9,7,16,2,7,0,60,0,4
2003-04,29,BOS,NBA,PG,4,133,100%,,,,,-19.8,-1.9,7,3,0,0,7,0,35,1,3
2005-06,31,MEM,NBA,PG,4,103,100%,,,,,-21.2,-10.2,3,0,5,0,2,3,25,0,1
2007-08,33,DEN,NBA,SG,1,3,,100%,,,,+3.6,+17.3,0,0,0,0,0,0,0,0,0
Career,,,NBA,,36,845,100%,,,,,-7.4,-3.9,28,14,29,3,22,3,203,2,14
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DET,NBA,,27,606,100%,,,,,-2.4,-3.3,18,11,24,3,13,0,143,1,10
1 season,,BOS,NBA,,4,133,100%,,,,,-19.8,-1.9,7,3,0,0,7,0,35,1,3
1 season,,MEM,NBA,,4,103,100%,,,,,-21.2,-10.2,3,0,5,0,2,3,25,0,1
1 season,,DEN,NBA,,1,3,,100%,,,,+3.6,+17.3,0,0,0,0,0,0,0,0,0
