,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,25,TOT,NBA,,6,12,5,7,,,17,3,,,6,15
1973-74,25,MIL,NBA,,6,12,5,7,,,17,3,,,6,15
1976-77,28,LAL,NBA,,3,7,0,0,,,3,5,,,5,6
Career,,,,,6,12,5,7,,,17,5,,,6,15
1 Season,,MIL,NBA,,6,12,5,7,,,17,3,,,6,15
1 Season,,LAL,NBA,,3,7,0,0,,,3,5,,,5,6
