Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,25,MIL,NBA,C,16,NA,505,4.5,10.7,0.423,1.3,1.8,0.684,3.4,12.3,15.7,1.9,0.7,1.3,6.7,10.3,NA,NA,92
1976-77,28,LAL,NBA,PF,5,NA,56,5.8,9.9,0.583,0,0,NA,1.7,5.8,7.4,5,0.8,0,9.1,11.6,NA,NA,104
Career,NA,,NBA,,21,NA,561,4.7,10.6,0.439,1.1,1.6,0.684,3.2,11.6,14.8,2.2,0.7,1.2,7,10.4,NA,NA,93
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIL,NBA,,16,NA,505,4.5,10.7,0.423,1.3,1.8,0.684,3.4,12.3,15.7,1.9,0.7,1.3,6.7,10.3,NA,NA,92
1 season,NA,LAL,NBA,,5,NA,56,5.8,9.9,0.583,0,0,NA,1.7,5.8,7.4,5,0.8,0,9.1,11.6,NA,NA,104
