Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1970-71,22,BUF,NBA,C,65,NA,1293,4.3,10.5,0.415,2.2,4,0.552,NA,NA,12.6,1.5,NA,NA,3.9,10.9
1971-72,23,BUF,NBA,PF,62,NA,1239,4.7,10.6,0.443,1.7,2.3,0.744,NA,NA,11,1.6,NA,NA,3.6,11.1
1972-73,24,TOT,NBA,C,72,NA,1370,4.6,11.1,0.413,1.6,2.4,0.656,NA,NA,13.7,1.9,NA,NA,4.7,10.7
1972-73,24,BUF,NBA,C,4,NA,47,6.1,13,0.471,0.8,1.5,0.5,NA,NA,11.5,4.6,NA,NA,4.6,13
1972-73,24,CLE,NBA,C,68,NA,1323,4.5,11,0.411,1.6,2.4,0.659,NA,NA,13.8,1.8,NA,NA,4.7,10.6
1973-74,25,TOT,NBA,C,72,NA,1405,4.5,8.9,0.499,2.2,2.9,0.746,2.7,7.5,10.2,1.8,0.7,1.1,5.2,11.1
1973-74,25,CLE,NBA,C,5,NA,49,1.5,9.6,0.154,2.9,2.9,1,3.7,8.8,12.5,2.9,0,1.5,5.1,5.9
1973-74,25,MIL,NBA,C,67,NA,1356,4.6,8.9,0.512,2.2,2.9,0.736,2.7,7.4,10.1,1.8,0.7,1.1,5.2,11.3
1974-75,26,MIL,NBA,PF,79,NA,2519,3.5,7.7,0.458,1.5,2.2,0.684,3.4,8.2,11.6,1.8,0.7,0.8,3.8,8.6
1975-76,27,LAL,NBA,PF,81,NA,2512,3.6,7.5,0.479,1.3,1.8,0.695,3.2,7.2,10.3,1.5,0.8,0.7,4.1,8.5
1976-77,28,LAL,NBA,PF,14,NA,170,5.3,11.2,0.472,0.8,1.3,0.667,4.4,10.2,14.6,2.3,0.2,0.4,5.9,11.4
Career,NA,,NBA,,445,NA,10508,4.1,9,0.452,1.6,2.4,0.672,3.2,7.7,11.5,1.7,0.7,0.8,4.2,9.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MIL,NBA,,146,NA,3875,3.9,8.1,0.479,1.7,2.5,0.706,3.1,7.9,11.1,1.8,0.7,0.9,4.3,9.5
3 seasons,NA,BUF,NBA,,131,NA,2579,4.6,10.6,0.43,1.9,3.1,0.619,NA,NA,11.8,1.6,NA,NA,3.8,11
2 seasons,NA,LAL,NBA,,95,NA,2682,3.7,7.7,0.478,1.2,1.8,0.694,3.3,7.3,10.6,1.6,0.8,0.6,4.2,8.7
2 seasons,NA,CLE,NBA,,73,NA,1372,4.4,10.9,0.403,1.6,2.4,0.674,3.7,8.8,13.7,1.8,0,1.5,4.7,10.4
