Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985-86,22,DAL,NBA,C,6,0,18,2,6,0.333,1,1,1,1,5,0.2,0.417,2,2,1,4,1,5,0,0,0,0,4,7
1986-87,23,DAL,NBA,C,4,0,47,6,12,0.5,0,0,NA,6,12,0.5,0.5,3,5,0.6,4,6,10,4,0,3,3,9,15
1987-88,24,DAL,NBA,C,6,0,14,0,4,0,0,0,NA,0,4,0,0,0,0,NA,3,1,4,1,1,0,1,5,0
1989-90,26,DAL,NBA,C,3,0,25,1,5,0.2,0,0,NA,1,5,0.2,0.2,0,0,NA,0,3,3,1,0,1,2,5,2
1993-94,30,CHI,NBA,C,7,0,47,3,6,0.5,0,0,NA,3,6,0.5,0.5,2,3,0.667,4,3,7,4,0,1,1,14,8
1994-95,31,CHI,NBA,C,10,0,133,21,51,0.412,0,0,NA,21,51,0.412,0.412,6,6,1,12,16,28,3,3,3,8,32,48
1995-96,32,CHI,NBA,C,18,0,169,26,50,0.52,0,1,0,26,49,0.531,0.52,2,4,0.5,11,19,30,9,4,1,5,30,54
1997-98,34,CHI,NBA,C,16,0,119,20,38,0.526,0,0,NA,20,38,0.526,0.526,4,8,0.5,3,11,14,3,6,2,8,23,44
Career,NA,,NBA,,70,0,572,79,172,0.459,1,2,0.5,78,170,0.459,0.462,19,28,0.679,41,60,101,25,14,11,28,122,178
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,CHI,NBA,,51,0,468,70,145,0.483,0,1,0,70,144,0.486,0.483,14,21,0.667,30,49,79,19,13,7,22,99,154
4 seasons,NA,DAL,NBA,,19,0,104,9,27,0.333,1,1,1,8,26,0.308,0.352,5,7,0.714,11,11,22,6,1,4,6,23,24
