Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,22,CHI,NBA,SG,66,NA,716,131,280,0.468,22,27,0.815,24,44,68,74,23,0,58,42,284
1978-79,23,CHI,NBA,SG,26,NA,259,28,70,0.4,10,13,0.769,7,13,20,31,10,0,21,22,66
Career,NA,,NBA,,92,NA,975,159,350,0.454,32,40,0.8,31,57,88,105,33,0,79,64,350
