,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,23,MEM,NBA,SG,62,872,.341,18.2,.511,.136,.082,.094,.199,.489,.396,.578,.222,.226,.424,.284,.388,.000,0,.848,.210,.382,2,0
2008-09,30,TOT,NBA,PG,53,712,.429,17.2,.649,.155,.069,.106,.318,.351,.484,.500,.412,.346,.538,.326,.273,.008,2,.607,.070,.167,1,0
2008-09,30,TOR,NBA,PG,39,544,.436,17.2,.685,.149,.055,.110,.370,.315,.516,.519,.500,.400,.552,.263,.250,.000,0,.667,.053,.000,1,0
2008-09,30,SAC,NBA,PG,14,168,.406,17.0,.547,.172,.109,.094,.172,.453,.371,.455,.286,.167,.455,.448,.385,.031,2,.538,.103,.333,0,0
Career,,,NBA,,115,1584,.378,17.8,.569,.144,.076,.099,.250,.431,.439,.542,.295,.281,.486,.298,.326,.003,2,.757,.161,.350,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,MEM,NBA,,62,872,.341,18.2,.511,.136,.082,.094,.199,.489,.396,.578,.222,.226,.424,.284,.388,.000,0,.848,.210,.382,2,0
1 season,,TOR,NBA,,39,544,.436,17.2,.685,.149,.055,.110,.370,.315,.516,.519,.500,.400,.552,.263,.250,.000,0,.667,.053,.000,1,0
1 season,,SAC,NBA,,14,168,.406,17.0,.547,.172,.109,.094,.172,.453,.371,.455,.286,.167,.455,.448,.385,.031,2,.538,.103,.333,0,0
