,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1973-74,22,PHI,NBA,,7,,,,,,12,13,,,,,,,,,17,
1974-75,23,PHI,NBA,,15,,,,,,14,16,,,,,,,,,39,
1975-76,24,PHI,NBA,,15,,,,,,11,13,,,,,,,,,38,
1976-77,25,PHI,NBA,,14,,,,,,13,14,,,,,,,,,33,
1977-78,26,PHI,NBA,,15,,,,,,9,10,,,,,,,,,37,
1978-79,27,PHI,NBA,,13,,,,,,11,13,,,,,,,,,32,
1979-80,28,PHI,NBA,,13,,0,,,,11,12,,,,,,,,,33,
1980-81,29,PHI,NBA,,8,16,0,0,8,16,4,6,,,7,7,,,,5,19,
Career,,,,,15,,,,,,14,16,,,,,,,,,39,
