,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,27,HOU,NBA,SG,82,2396,,22%,76%,2%,,+0.1,-6.3,70,32,97,16,90,0,423,22,39
2001-02,28,NYK,NBA,SG,82,1596,,53%,46%,1%,,-3.5,+1.3,64,22,71,4,51,0,168,10,26
2002-03,29,NYK,NBA,SF,82,1731,,10%,85%,6%,,-0.9,+1.4,52,35,72,20,86,0,193,22,27
2003-04,30,NYK,NBA,SG,80,1974,,62%,37%,,,-4.6,-6.0,51,47,101,13,75,0,270,15,39
2004-05,31,TOT,NBA,SF-SG,66,1171,,10%,77%,13%,,+9.4,+8.4,30,12,71,7,28,0,156,4,11
2004-05,31,NYK,NBA,SG,1,20,,67%,33%,,,-23.4,-20.6,1,0,1,0,0,0,0,0,0
2004-05,31,MIA,NBA,SF,65,1151,,9%,77%,14%,,+9.9,+3.7,29,12,70,7,28,0,156,4,11
2005-06,32,MIA,NBA,SF,48,638,1%,23%,76%,,,+2.3,-2.4,15,8,40,0,11,4,69,4,7
Career,,,NBA,,440,9506,,32%,64%,3%,,-0.4,-1.5,282,156,452,60,341,4,1279,77,149
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,NYK,NBA,,245,5321,,42%,55%,2%,,-3.1,-1.4,168,104,245,37,212,0,631,47,92
2 seasons,,MIA,NBA,,113,1789,,14%,77%,9%,,+7.2,+1.5,44,20,110,7,39,4,225,8,18
1 season,,HOU,NBA,,82,2396,,22%,76%,2%,,+0.1,-6.3,70,32,97,16,90,0,423,22,39
