Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1985-86,23,SAS,NBA,SG,3,98,11.3,0.389,0,0.448,5.8,13.1,9.1,26.8,3.4,0.6,12.6,17.6,NA,-0.1,0,-0.1,-0.055,NA,-1,0.6,-0.4,0
1987-88,25,SAS,NBA,SG,3,119,22.9,0.614,0.132,0.17,4.1,10,6.6,33.6,4.6,0.5,13.6,21.3,NA,0.3,0.1,0.4,0.175,NA,5,3.8,8.8,0.3
1989-90,27,MIL,NBA,SG,4,155,19.7,0.573,0.015,0.507,8,10.9,9.4,24.4,3,0,15.5,28.4,NA,0.2,0,0.2,0.075,NA,2.5,-0.1,2.5,0.2
1990-91,28,MIL,NBA,SG,3,118,22.8,0.649,0.184,0.265,6.9,12.7,9.5,22.7,3.5,0,15.5,24.4,NA,0.3,0.1,0.4,0.154,NA,4.9,2.8,7.8,0.3
Career,NA,,NBA,,13,490,19.6,0.574,0.086,0.348,6.4,11.6,8.7,26.7,3.6,0.2,14.6,23.5,NA,0.7,0.3,0.9,0.092,NA,3,1.7,4.7,0.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MIL,NBA,,7,273,21.1,0.604,0.086,0.405,7.5,11.7,9.5,23.6,3.2,0,15.5,26.6,NA,0.5,0.1,0.6,0.109,NA,3.6,1.2,4.8,0.4
2 seasons,NA,SAS,NBA,,6,217,17.7,0.529,0.085,0.268,4.9,11.4,7.7,30.5,4,0.5,13.2,19.6,NA,0.2,0.1,0.3,0.071,NA,2.3,2.3,4.6,0.4
