Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,22,SAS,NBA,SG,79,9,1685,299,600,0.498,4,11,0.364,295,589,0.501,0.502,124,169,0.734,116,149,265,275,127,24,167,217,726
1985-86,23,SAS,NBA,SG,82,82,2878,562,1093,0.514,8,29,0.276,554,1064,0.521,0.518,260,327,0.795,184,332,516,448,301,40,256,296,1392
1986-87,24,SAS,NBA,SG,81,78,2697,589,1264,0.466,13,48,0.271,576,1216,0.474,0.471,244,324,0.753,186,238,424,421,260,35,243,264,1435
1987-88,25,SAS,NBA,SG,82,82,2978,655,1408,0.465,27,95,0.284,628,1313,0.478,0.475,273,365,0.748,165,333,498,557,243,69,251,300,1610
1988-89,26,SAS,NBA,SG,65,65,2287,465,962,0.483,9,45,0.2,456,917,0.497,0.488,183,253,0.723,157,227,384,393,197,36,231,259,1122
1989-90,27,MIL,NBA,SG,81,81,2599,476,946,0.503,4,26,0.154,472,920,0.513,0.505,197,266,0.741,230,329,559,445,207,17,217,280,1153
1990-91,28,MIL,NBA,SG,81,81,2598,438,904,0.485,23,63,0.365,415,841,0.493,0.497,199,263,0.757,191,268,459,444,246,16,212,273,1098
1991-92,29,MIL,NBA,SG,82,79,2463,396,922,0.43,67,210,0.319,329,712,0.462,0.466,151,198,0.763,175,175,350,360,210,32,223,263,1010
1992-93,30,TOT,NBA,SG,69,54,2006,247,539,0.458,40,122,0.328,207,417,0.496,0.495,84,128,0.656,107,162,269,263,155,18,133,218,618
1992-93,30,MIL,NBA,SG,39,32,1065,139,290,0.479,17,55,0.309,122,235,0.519,0.509,44,70,0.629,47,90,137,156,90,9,77,120,339
1992-93,30,DET,NBA,SG,30,22,941,108,249,0.434,23,67,0.343,85,182,0.467,0.48,40,58,0.69,60,72,132,107,65,9,56,98,279
1995-96,33,TOR,NBA,SG,77,69,2478,285,607,0.47,41,151,0.272,244,456,0.535,0.503,107,158,0.677,110,232,342,323,166,36,183,268,718
Career,NA,,NBA,,779,680,24669,4412,9245,0.477,236,800,0.295,4176,8445,0.494,0.49,1822,2451,0.743,1621,2445,4066,3929,2112,323,2116,2638,10882
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,SAS,NBA,,389,316,12525,2570,5327,0.482,61,228,0.268,2509,5099,0.492,0.488,1084,1438,0.754,808,1279,2087,2094,1128,204,1148,1336,6285
4 seasons,NA,MIL,NBA,,283,273,8725,1449,3062,0.473,111,354,0.314,1338,2708,0.494,0.491,591,797,0.742,643,862,1505,1405,753,74,729,936,3600
1 season,NA,TOR,NBA,,77,69,2478,285,607,0.47,41,151,0.272,244,456,0.535,0.503,107,158,0.677,110,232,342,323,166,36,183,268,718
1 season,NA,DET,NBA,,30,22,941,108,249,0.434,23,67,0.343,85,182,0.467,0.48,40,58,0.69,60,72,132,107,65,9,56,98,279
