Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1965-66,22,STL,NBA,PF,65,1104,10,0.431,0.305,NA,NA,NA,5.3,NA,NA,NA,-0.5,1,0.5,0.023,NA,NA,NA,NA,NA
1966-67,23,CHI,NBA,PF,77,1475,11.4,0.439,0.263,NA,NA,NA,5.1,NA,NA,NA,-0.6,1.9,1.3,0.041,NA,NA,NA,NA,NA
1967-68,24,CHI,NBA,C,82,2525,14.7,0.494,0.299,NA,NA,NA,6.3,NA,NA,NA,2,2.9,4.9,0.093,NA,NA,NA,NA,NA
1968-69,25,CHI,NBA,SF,80,2705,14.7,0.475,0.348,NA,NA,NA,5.6,NA,NA,NA,1.5,4,5.4,0.097,NA,NA,NA,NA,NA
1969-70,26,PHI,NBA,PF,79,2459,13,0.523,0.324,NA,NA,NA,5.1,NA,NA,NA,2.5,2.9,5.5,0.107,NA,NA,NA,NA,NA
1970-71,27,PHI,NBA,PF,78,2501,14.3,0.536,0.41,NA,NA,13.4,5.1,NA,NA,NA,3.9,2.8,6.7,0.129,NA,NA,NA,NA,NA
1971-72,28,TOT,NBA,PF,84,2961,12,0.507,0.365,NA,NA,12,6.5,NA,NA,NA,2.4,1.9,4.3,0.07,NA,NA,NA,NA,NA
1971-72,28,PHI,NBA,PF,17,545,11.5,0.515,0.429,NA,NA,11.2,5.9,NA,NA,NA,0.5,0.4,0.9,0.084,NA,NA,NA,NA,NA
1971-72,28,ATL,NBA,PF,67,2416,12.2,0.506,0.351,NA,NA,12.1,6.7,NA,NA,NA,1.9,1.5,3.4,0.067,NA,NA,NA,NA,NA
1972-73,29,ATL,NBA,PF,75,2833,10.7,0.48,0.314,NA,NA,13.5,7.5,NA,NA,NA,1,2.6,3.6,0.06,NA,NA,NA,NA,NA
1973-74,30,ATL,NBA,PF,73,2519,11.9,0.521,0.32,8.1,21.5,14.7,7.8,0.8,1.5,NA,2.2,2.5,4.7,0.09,NA,-0.6,-0.1,-0.6,0.9
1974-75,31,TOT,NBA,PF,80,1579,10.8,0.481,0.221,6.9,17.9,12.3,9.3,1,0.8,NA,1,1.4,2.4,0.072,NA,-1.1,0,-1.1,0.4
1974-75,31,ATL,NBA,PF,38,905,10.9,0.475,0.212,5.3,16.1,10.4,10.2,1.1,0.8,NA,0.7,0.7,1.3,0.071,NA,-0.8,0.1,-0.7,0.3
1974-75,31,BUF,NBA,PF,42,674,10.6,0.49,0.235,9.1,20.2,14.9,8.1,0.7,1,NA,0.3,0.7,1,0.074,NA,-1.4,-0.2,-1.6,0.1
1975-76,32,BUF,NBA,PF,1,7,3.7,0,0,15.4,0,7.5,16.2,0,0,NA,0,0,0,-0.017,NA,-4.3,-0.1,-4.5,0
Career,NA,,NBA,,774,22668,12.6,0.494,0.326,7.7,20.1,13.2,6.4,0.9,1.3,NA,15.5,23.8,39.3,0.083,NA,-0.8,0,-0.8,1.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,"STL,ATL",NBA,,318,9777,11.3,0.489,0.314,7.4,20.1,13.1,7.4,0.9,1.3,NA,5.3,8.2,13.5,0.066,NA,-0.6,0,-0.6,1.2
3 seasons,NA,CHI,NBA,,239,6705,14,0.473,0.31,NA,NA,NA,5.7,NA,NA,NA,2.9,8.7,11.6,0.083,NA,NA,NA,NA,NA
3 seasons,NA,PHI,NBA,,174,5505,13.4,0.528,0.372,NA,NA,13,5.2,NA,NA,NA,7,6.1,13.1,0.114,NA,NA,NA,NA,NA
2 seasons,NA,BUF,NBA,,43,681,10.5,0.487,0.233,9.2,20,14.8,8.2,0.7,0.9,NA,0.3,0.7,1,0.073,NA,-1.4,-0.2,-1.6,0.1
