Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1965-66,22,STL,NBA,PF,65,NA,1104,158,393,0.402,68,120,0.567,NA,NA,353,43,NA,NA,176,384
1966-67,23,CHI,NBA,PF,77,NA,1475,252,604,0.417,88,159,0.553,NA,NA,468,56,NA,NA,181,592
1967-68,24,CHI,NBA,C,82,NA,2525,418,915,0.457,187,274,0.682,NA,NA,825,113,NA,NA,233,1023
1968-69,25,CHI,NBA,SF,80,NA,2705,440,1023,0.43,241,356,0.677,NA,NA,847,104,NA,NA,226,1121
1969-70,26,PHI,NBA,PF,79,NA,2459,401,842,0.476,204,273,0.747,NA,NA,734,104,NA,NA,262,1006
1970-71,27,PHI,NBA,PF,78,NA,2501,395,829,0.476,259,340,0.762,NA,NA,747,97,NA,NA,258,1049
1971-72,28,TOT,NBA,PF,84,NA,2961,393,885,0.444,256,323,0.793,NA,NA,736,146,NA,NA,276,1042
1971-72,28,PHI,NBA,PF,17,NA,545,68,156,0.436,55,67,0.821,NA,NA,135,25,NA,NA,59,191
1971-72,28,ATL,NBA,PF,67,NA,2416,325,729,0.446,201,256,0.785,NA,NA,601,121,NA,NA,217,851
1972-73,29,ATL,NBA,PF,75,NA,2833,308,713,0.432,163,224,0.728,NA,NA,801,174,NA,NA,252,779
1973-74,30,ATL,NBA,PF,73,NA,2519,297,612,0.485,134,196,0.684,207,528,735,156,49,74,249,728
1974-75,31,TOT,NBA,PF,80,NA,1579,191,421,0.454,62,93,0.667,110,280,390,111,34,26,167,444
1974-75,31,ATL,NBA,PF,38,NA,905,114,259,0.44,41,55,0.745,52,141,193,68,23,13,86,269
1974-75,31,BUF,NBA,PF,42,NA,674,77,162,0.475,21,38,0.553,58,139,197,43,11,13,81,175
1975-76,32,BUF,NBA,PF,1,NA,7,0,1,0,0,0,NA,1,0,1,1,0,0,0,0
Career,NA,,NBA,,774,NA,22668,3253,7238,0.449,1662,2358,0.705,318,808,6637,1105,83,100,2280,8168
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,"STL,ATL",NBA,,318,NA,9777,1202,2706,0.444,607,851,0.713,259,669,2683,562,72,87,980,3011
3 seasons,NA,CHI,NBA,,239,NA,6705,1110,2542,0.437,516,789,0.654,NA,NA,2140,273,NA,NA,640,2736
3 seasons,NA,PHI,NBA,,174,NA,5505,864,1827,0.473,518,680,0.762,NA,NA,1616,226,NA,NA,579,2246
2 seasons,NA,BUF,NBA,,43,NA,681,77,163,0.472,21,38,0.553,59,139,198,44,11,13,81,175
