Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1965-66,22,STL,NBA,PF,4,NA,1.5,0.5,1,0.5,0,0,NA,NA,NA,0.8,0,NA,NA,0.5,1
1966-67,23,CHI,NBA,PF,3,NA,12.7,3.3,7.3,0.455,1.3,1.7,0.8,NA,NA,3.3,0.7,NA,NA,2.7,8
1967-68,24,CHI,NBA,C,5,NA,41,7.6,17,0.447,2,3,0.667,NA,NA,15,2,NA,NA,3,17.2
1969-70,26,PHI,NBA,PF,5,NA,33.4,5,11.4,0.439,2.6,4.6,0.565,NA,NA,9.8,1.8,NA,NA,3.6,12.6
1970-71,27,PHI,NBA,PF,7,NA,30.9,3.9,8.7,0.443,3.7,5.1,0.722,NA,NA,6.9,1.4,NA,NA,3.4,11.4
1971-72,28,ATL,NBA,PF,6,NA,34.8,4.7,9.7,0.483,1.5,2.7,0.563,NA,NA,8,1.7,NA,NA,3.3,10.8
1972-73,29,ATL,NBA,PF,6,NA,37.7,3.2,8,0.396,0.8,2.8,0.294,NA,NA,10,2.3,NA,NA,3.2,7.2
1974-75,31,BUF,NBA,PF,6,NA,6.5,0.3,0.8,0.4,0,0,NA,0.5,0.7,1.2,0.5,0,0,0.8,0.7
Career,NA,,NBA,,42,NA,26.3,3.6,8.1,0.444,1.6,2.7,0.598,0.5,0.7,7.1,1.4,0,0,2.6,8.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"STL,ATL",NBA,,16,NA,27.6,3.1,6.9,0.445,0.9,2.1,0.424,NA,NA,6.9,1.5,NA,NA,2.6,7
2 seasons,NA,PHI,NBA,,12,NA,31.9,4.3,9.8,0.441,3.3,4.9,0.661,NA,NA,8.1,1.6,NA,NA,3.5,11.9
2 seasons,NA,CHI,NBA,,8,NA,30.4,6,13.4,0.449,1.8,2.5,0.7,NA,NA,10.6,1.5,NA,NA,2.9,13.8
1 season,NA,BUF,NBA,,6,NA,6.5,0.3,0.8,0.4,0,0,NA,0.5,0.7,1.2,0.5,0,0,0.8,0.7
