Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1965-66,22,STL,NBA,PF,4,NA,6,12,24,0.5,0,0,NA,NA,NA,18,0,NA,NA,12,24
1966-67,23,CHI,NBA,PF,3,NA,38,9.5,20.8,0.455,3.8,4.7,0.8,NA,NA,9.5,1.9,NA,NA,7.6,22.7
1967-68,24,CHI,NBA,C,5,NA,205,6.7,14.9,0.447,1.8,2.6,0.667,NA,NA,13.2,1.8,NA,NA,2.6,15.1
1969-70,26,PHI,NBA,PF,5,NA,167,5.4,12.3,0.439,2.8,5,0.565,NA,NA,10.6,1.9,NA,NA,3.9,13.6
1970-71,27,PHI,NBA,PF,7,NA,216,4.5,10.2,0.443,4.3,6,0.722,NA,NA,8,1.7,NA,NA,4,13.3
1971-72,28,ATL,NBA,PF,6,NA,209,4.8,10,0.483,1.6,2.8,0.563,NA,NA,8.3,1.7,NA,NA,3.4,11.2
1972-73,29,ATL,NBA,PF,6,NA,226,3,7.6,0.396,0.8,2.7,0.294,NA,NA,9.6,2.2,NA,NA,3,6.8
1974-75,31,BUF,NBA,PF,6,NA,39,1.8,4.6,0.4,0,0,NA,2.8,3.7,6.5,2.8,0,0,4.6,3.7
Career,NA,,NBA,,42,NA,1106,4.9,11.1,0.444,2.2,3.6,0.598,2.8,3.7,9.8,1.9,0,0,3.6,12
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"STL,ATL",NBA,,16,NA,441,4,9,0.445,1.1,2.7,0.424,NA,NA,9.1,2,NA,NA,3.3,9.1
2 seasons,NA,PHI,NBA,,12,NA,383,4.9,11.1,0.441,3.7,5.5,0.661,NA,NA,9.1,1.8,NA,NA,3.9,13.4
2 seasons,NA,CHI,NBA,,8,NA,243,7.1,15.9,0.449,2.1,3,0.7,NA,NA,12.6,1.8,NA,NA,3.4,16.3
1 season,NA,BUF,NBA,,6,NA,39,1.8,4.6,0.4,0,0,NA,2.8,3.7,6.5,2.8,0,0,4.6,3.7
