Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,21,STL,NBA,SF,2,NA,3.5,0.5,0.5,1,0,0,NA,1,0,1,1
1959-60,22,TOT,NBA,SF,61,NA,10.8,1.9,4.8,0.402,1.1,1.7,0.651,3.8,0.6,1.4,5
1959-60,22,STL,NBA,SF,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959-60,22,CIN,NBA,SF,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960-61,23,SYR,NBA,SF,79,NA,26.5,5,12,0.419,3.7,4.5,0.827,7.4,1.3,3.5,13.7
1961-62,24,SYR,NBA,SF,80,NA,28.8,6,14.1,0.424,4.8,5.9,0.817,7.9,1.4,3.4,16.7
1962-63,25,SYR,NBA,SF,60,NA,20.6,3.9,9,0.438,3.3,4,0.836,4.8,0.8,3.2,11.2
1963-64,26,PHI,NBA,SF,41,NA,22.6,3.6,9.2,0.394,3.7,4.5,0.816,6.2,0.9,3.9,11
1964-65,27,PHI,NBA,SF,80,NA,24.9,4.5,10.8,0.412,3.7,4.6,0.813,5.9,1.4,3.5,12.6
1965-66,28,PHI,NBA,SF,72,NA,14.8,2.3,6.1,0.384,2.2,2.6,0.85,3.8,1,2.6,6.9
1966-67,29,PHI,NBA,SF,63,NA,12,2.4,5.5,0.435,1.7,2,0.856,3.1,0.7,2.3,6.5
1967-68,30,SDR,NBA,PF,80,NA,21.9,4.7,10.7,0.44,4,4.7,0.847,5.8,1.2,3.2,13.4
1968-69,31,TOT,NBA,SF,59,NA,15.7,3.6,7.9,0.452,2.7,3.3,0.815,4.4,0.8,2.7,9.8
1968-69,31,MIL,NBA,SF,34,NA,18.4,4.4,9.5,0.464,3.2,3.9,0.827,5.3,0.9,2.9,12.1
1968-69,31,DET,NBA,SF,25,NA,12.1,2.4,5.7,0.423,2,2.5,0.79,3.1,0.6,2.4,6.8
1969-70,32,SFW,NBA,SF,73,NA,13,2.5,6.4,0.399,2.1,2.5,0.839,3.3,0.8,2.4,7.2
Career,NA,,NBA,,750,NA,19.6,3.8,8.9,0.42,3.1,3.7,0.822,5.2,1,2.9,10.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,"SYR,PHI",NBA,,475,NA,21.8,4.1,9.8,0.417,3.3,4.1,0.826,5.7,1.1,3.2,11.5
1 season,NA,SDR,NBA,,80,NA,21.9,4.7,10.7,0.44,4,4.7,0.847,5.8,1.2,3.2,13.4
1 season,NA,SFW,NBA,,73,NA,13,2.5,6.4,0.399,2.1,2.5,0.839,3.3,0.8,2.4,7.2
2 seasons,NA,STL,NBA,,44,NA,3.5,0,0,1,0,0,NA,1,0,0,0
1 season,NA,MIL,NBA,,34,NA,18.4,4.4,9.5,0.464,3.2,3.9,0.827,5.3,0.9,2.9,12.1
1 season,NA,DET,NBA,,25,NA,12.1,2.4,5.7,0.423,2,2.5,0.79,3.1,0.6,2.4,6.8
1 season,NA,CIN,NBA,,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
