Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,23,SYR,NBA,SF,8,NA,26,4.3,11.9,0.358,4,5.1,0.78,6.9,1.5,4.1,12.5
1961-62,24,SYR,NBA,SF,5,NA,34,3.4,10.8,0.315,4.4,5,0.88,9,0.8,4.4,11.2
1962-63,25,SYR,NBA,SF,5,NA,15,2,6.8,0.294,2.4,2.6,0.923,3.2,0,2.8,6.4
1963-64,26,PHI,NBA,SF,5,NA,29.8,4.8,12,0.4,4.2,5.4,0.778,5.8,1.6,4.6,13.8
1964-65,27,PHI,NBA,SF,10,NA,13.2,1.6,4.8,0.333,3,3.4,0.882,2.3,0.6,3.1,6.2
1965-66,28,PHI,NBA,SF,5,NA,16.4,2.2,5.8,0.379,1.6,2.2,0.727,2.8,0.8,2.8,6
1966-67,29,PHI,NBA,SF,5,NA,4.8,1.2,2.2,0.545,1.2,1.2,1,1.2,0.4,1.2,3.6
Career,NA,,NBA,,43,NA,19.5,2.7,7.7,0.356,3,3.7,0.834,4.4,0.8,3.3,8.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,"SYR,PHI",NBA,,43,NA,19.5,2.7,7.7,0.356,3,3.7,0.834,4.4,0.8,3.3,8.5
