Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Damjan Rudež,,1.3,0.1,0.1
Bob McCann,98.6,1.3,0.1,0.1
Damian Jones,88.8,1.5,0.1,0
Stephen Howard,85.1,1.3,0.2,0.1
Mark Pope,83.0,1.3,0,-0.1
Anthony Miller,82.7,1.2,0,-0.1
Jackie Butler,81.9,1.2,0.1,0.1
Brian Evans,81.7,1.5,0.1,0.1
Dwayne Jones,78.0,1.2,0.1,0
Michael Bradley,77.2,1.5,0.1,0
Perry Jones,77.2,1.5,0.2,0
