Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,22,PHW,NBA,SG,15,NA,422,3.3,12.1,0.275,2.9,3.7,0.791,4.3,2.9,2.5,9.6
1955-56,24,PHW,NBA,SG,67,NA,1007,4.9,12.5,0.387,2.7,3.8,0.717,7,2.8,3.1,12.4
1956-57,25,PHW,NBA,SG,72,NA,1743,4,10.5,0.384,2.3,3.2,0.707,6.4,3.9,3.2,10.3
1957-58,26,PHW,NBA,SG,71,NA,1974,5,12.5,0.398,3.1,3.7,0.837,5.6,3.5,3.2,13
1958-59,27,PHW,NBA,SG,70,NA,1017,5.8,14.8,0.39,1.5,2.3,0.662,6.2,3.2,4.4,13.1
1959-60,28,PHW,NBA,SG,66,NA,809,5.1,13.1,0.388,1.2,1.4,0.844,5.7,3.2,4,11.3
1960-61,29,TOT,NBA,SG,10,NA,82,4.4,12.7,0.345,2.6,3.1,0.857,10.1,6.6,4.4,11.4
1960-61,29,STL,NBA,SG,7,NA,62,4.1,12.2,0.333,2.9,2.9,1,7,7.5,3.5,11
1960-61,29,SYR,NBA,SG,3,NA,20,5.4,14.4,0.375,1.8,3.6,0.5,19.8,3.6,7.2,12.6
Career,NA,,NBA,,371,NA,7054,4.7,12.4,0.383,2.4,3.1,0.762,6.1,3.4,3.4,11.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,PHW,NBA,,361,NA,6972,4.7,12.4,0.384,2.4,3.1,0.761,6,3.4,3.4,11.9
1 season,NA,STL,NBA,,7,NA,62,4.1,12.2,0.333,2.9,2.9,1,7,7.5,3.5,11
1 season,NA,SYR,NBA,,3,NA,20,5.4,14.4,0.375,1.8,3.6,0.5,19.8,3.6,7.2,12.6
