Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,22,PHW,NBA,SG,15,NA,422,39,142,0.275,34,43,0.791,50,34,29,112
1955-56,24,PHW,NBA,SG,67,NA,1007,136,351,0.387,76,106,0.717,196,79,86,348
1956-57,25,PHW,NBA,SG,72,NA,1743,195,508,0.384,111,157,0.707,312,190,155,501
1957-58,26,PHW,NBA,SG,71,NA,1974,272,683,0.398,170,203,0.837,307,190,173,714
1958-59,27,PHW,NBA,SG,70,NA,1017,163,418,0.39,43,65,0.662,176,89,124,369
1959-60,28,PHW,NBA,SG,66,NA,809,114,294,0.388,27,32,0.844,127,72,90,255
1960-61,29,TOT,NBA,SG,10,NA,82,10,29,0.345,6,7,0.857,23,15,10,26
1960-61,29,STL,NBA,SG,7,NA,62,7,21,0.333,5,5,1,12,13,6,19
1960-61,29,SYR,NBA,SG,3,NA,20,3,8,0.375,1,2,0.5,11,2,4,7
Career,NA,,NBA,,371,NA,7054,929,2425,0.383,467,613,0.762,1191,669,667,2325
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,PHW,NBA,,361,NA,6972,919,2396,0.384,461,606,0.761,1168,654,657,2299
1 season,NA,STL,NBA,,7,NA,62,7,21,0.333,5,5,1,12,13,6,19
1 season,NA,SYR,NBA,,3,NA,20,3,8,0.375,1,2,0.5,11,2,4,7
