Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24,DLC,ABA,C,51,NA,759,4.8,9.9,0.483,0,0,NA,4.8,9.9,0.483,1.7,3.1,0.538,NA,NA,9.3,1,2.3,4.5,11.2
Career,NA,,ABA,,51,NA,759,4.8,9.9,0.483,0,0,NA,4.8,9.9,0.483,1.7,3.1,0.538,NA,NA,9.3,1,2.3,4.5,11.2
