Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Giff Roux,,3.4,0.8,-0.5
John Hummer,83.1,3.2,1,-0.8
Lee Nailon,82.0,3.5,0.9,0.3
Tom Marshall,81.7,3.5,0.7,0.2
Gary Bradds,79.8,3.4,0.5,0
Kurt Thomas,79.1,3.8,0.5,-0.2
John Trapp,78.5,3.3,1.2,0
Kenny Carr,77.2,3.8,1.1,0
Cedric Henderson,76.9,3.8,0.5,-0.2
Scott Padgett,74.6,3.5,0.4,0.1
Wayne Hightower,73.6,4,0.7,-0.8
