Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,23,NJN,NBA,SF,15,NA,154,35,80,0.438,14,20,0.7,14,13,27,8,5,1,12,24,84
Career,NA,,NBA,,15,NA,154,35,80,0.438,14,20,0.7,14,13,27,8,5,1,12,24,84
