Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1977-78,23,NJN,NBA,SF,15,NA,154,9.8,22.5,0.438,3.9,5.6,0.7,3.9,3.7,7.6,2.2,1.4,0.3,3.4,6.7,23.6,NA,95,104
Career,NA,,NBA,,15,NA,154,9.8,22.5,0.438,3.9,5.6,0.7,3.9,3.7,7.6,2.2,1.4,0.3,3.4,6.7,23.6,NA,95,104
