Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,INA,ABA,PF,45,NA,637,5.7,14,0.405,0,0.1,0,5.7,13.8,0.408,2.9,4.4,0.675,NA,NA,9,1,2.1,3.9,14.2
Career,NA,,ABA,,45,NA,637,5.7,14,0.405,0,0.1,0,5.7,13.8,0.408,2.9,4.4,0.675,NA,NA,9,1,2.1,3.9,14.2
