Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,22,HSM,ABA,SF,3,NA,73,5.9,12.8,0.462,0,0,NA,5.9,12.8,0.462,0.5,1.5,0.333,NA,NA,9.4,1.5,1,3,12.3
Career,NA,,ABA,,3,NA,73,5.9,12.8,0.462,0,0,NA,5.9,12.8,0.462,0.5,1.5,0.333,NA,NA,9.4,1.5,1,3,12.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,HSM,ABA,,3,NA,73,5.9,12.8,0.462,0,0,NA,5.9,12.8,0.462,0.5,1.5,0.333,NA,NA,9.4,1.5,1,3,12.3
