Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,23,DET,NBA,C,58,NA,670,91,312,0.292,48,84,0.571,279,22,123,230
1960-61,24,LAL,NBA,C,20,NA,174,12,40,0.3,7,8,0.875,50,2,47,31
Career,NA,,NBA,,78,NA,844,103,352,0.293,55,92,0.598,329,24,170,261
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DET,NBA,,58,NA,670,91,312,0.292,48,84,0.571,279,22,123,230
1 season,NA,LAL,NBA,,20,NA,174,12,40,0.3,7,8,0.875,50,2,47,31
