Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1990-91,23,MIN,NBA,C,81,46,2099,4.8,9.4,0.512,0,0,0,4.8,9.4,0.513,4.5,6.2,0.722,6.7,9.1,15.9,0.6,1.2,3,1.9,8.3,14.2,NA,121,108
1991-92,24,MIN,NBA,C,61,54,1481,4.8,11.3,0.426,0,0,NA,4.8,11.3,0.426,4.2,6.1,0.691,5.7,9.1,14.8,1.8,0.9,2.7,2.4,8.2,13.8,NA,105,110
1992-93,25,MIN,NBA,C,71,48,1296,4.1,8.9,0.465,0,0,NA,4.1,8.9,0.465,3.3,5,0.654,5.3,7.5,12.8,0.7,0.9,2.6,2.8,9.6,11.6,NA,101,111
1993-94,26,UTA,NBA,C,79,79,2210,6,11.8,0.505,0,0,NA,6,11.8,0.505,3.8,6.3,0.607,5.5,9.9,15.3,1,1,1.6,3,7.1,15.8,NA,105,103
1994-95,27,UTA,NBA,C,34,34,905,6,12.3,0.488,0,0,NA,6,12.3,0.488,6.1,7.7,0.793,5.2,9.7,14.9,1,0.7,1.8,3.9,7.5,18.2,NA,107,105
1995-96,28,UTA,NBA,C,71,70,1267,6.1,11.8,0.52,0,0,NA,6.1,11.8,0.52,4.4,6.4,0.689,4.2,8.7,12.9,0.5,0.8,2.3,3.2,10.1,16.7,NA,105,105
1996-97,29,TOT,NBA,C,73,65,1558,4.7,9.5,0.489,0,0,NA,4.7,9.5,0.489,3.2,5.4,0.584,5.3,8.7,13.9,0.7,1.1,1.7,3,9.2,12.5,NA,101,110
1996-97,29,ORL,NBA,C,1,1,19,5.7,5.7,1,0,0,NA,5.7,5.7,1,0,0,NA,14.3,2.9,17.2,2.9,0,0,2.9,5.7,11.4,NA,154,113
1996-97,29,GSW,NBA,C,72,64,1539,4.6,9.6,0.486,0,0,NA,4.6,9.6,0.486,3.2,5.5,0.584,5.2,8.8,13.9,0.7,1.2,1.7,3,9.3,12.5,NA,101,110
1997-98,30,GSW,NBA,C,68,0,813,3.8,8.3,0.457,0,0,NA,3.8,8.3,0.457,2.8,5.1,0.557,6,8.6,14.6,1.1,1.5,2.4,3.2,11.3,10.5,NA,94,103
1998-99,31,GSW,NBA,C,26,0,159,5.1,11.2,0.455,0,0,NA,5.1,11.2,0.455,4.1,8.8,0.462,6.1,9.5,15.6,0,1.7,3.4,3.1,13.9,14.3,NA,93,97
1999-00,32,SAS,NBA,C,26,0,149,5.3,11.7,0.455,0,0,NA,5.3,11.7,0.455,7.1,10.6,0.667,5.3,8.5,13.8,1.1,2.1,2.8,3.2,11.4,17.7,NA,106,95
2000-01,33,NYK,NBA,C,18,0,113,5.9,9.8,0.6,0,0,NA,5.9,9.8,0.6,7.3,12.2,0.6,7.8,9.3,17.1,1,1,1,5.4,11.8,19.1,NA,106,97
2001-02,34,NYK,NBA,C,32,8,248,1.3,5.6,0.231,0,0,NA,1.3,5.6,0.231,3.7,7.1,0.515,3.5,7.3,10.8,0.6,1.5,1.7,2.6,15.7,6.3,NA,75,104
Career,NA,,NBA,,640,404,12298,5,10.4,0.484,0,0,0,5,10.4,0.484,4.1,6.2,0.658,5.5,9,14.5,0.9,1,2.3,2.8,8.9,14.2,NA,106,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIN,NBA,,213,148,4876,4.6,9.9,0.47,0,0,0,4.6,9.9,0.471,4.1,5.9,0.697,6,8.7,14.7,1,1,2.8,2.3,8.6,13.4,NA,110,109
3 seasons,NA,UTA,NBA,,184,183,4382,6,11.9,0.505,0,0,NA,6,11.9,0.505,4.5,6.6,0.674,5.1,9.5,14.6,0.8,0.9,1.8,3.2,8,16.5,NA,105,104
3 seasons,NA,GSW,NBA,,166,64,2511,4.4,9.3,0.475,0,0,NA,4.4,9.3,0.475,3.1,5.6,0.564,5.5,8.7,14.2,0.8,1.3,2,3,10.2,11.9,NA,98,107
2 seasons,NA,NYK,NBA,,50,8,361,2.7,6.9,0.391,0,0,NA,2.7,6.9,0.391,4.8,8.7,0.552,4.8,7.9,12.7,0.7,1.3,1.5,3.4,14.5,10.2,NA,89,102
1 season,NA,SAS,NBA,,26,0,149,5.3,11.7,0.455,0,0,NA,5.3,11.7,0.455,7.1,10.6,0.667,5.3,8.5,13.8,1.1,2.1,2.8,3.2,11.4,17.7,NA,106,95
1 season,NA,ORL,NBA,,1,1,19,5.7,5.7,1,0,0,NA,5.7,5.7,1,0,0,NA,14.3,2.9,17.2,2.9,0,0,2.9,5.7,11.4,NA,154,113
