Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1961-62,23,DET,NBA,PG,58,696,13.8,0.473,0.279,NA,NA,NA,NA,NA,0.7,0.6,1.3,0.088
1962-63,24,DET,NBA,PG,46,752,9.8,0.418,0.233,NA,NA,NA,NA,NA,-0.5,0.6,0,0.001
1963-64,25,TOT,NBA,PG,66,2326,12.7,0.498,0.321,NA,NA,NA,NA,NA,2.7,0.4,3.2,0.065
1963-64,25,DET,NBA,PG,24,838,10.3,0.467,0.266,NA,NA,NA,NA,NA,0.4,0.3,0.7,0.043
1963-64,25,NYK,NBA,PG,42,1488,14.1,0.513,0.349,NA,NA,NA,NA,NA,2.3,0.1,2.4,0.078
1964-65,26,NYK,NBA,PG,74,1664,15.4,0.55,0.376,NA,NA,NA,21.6,NA,4.1,1,5.1,0.146
1965-66,27,TOT,NBA,PG,76,1644,13.7,0.513,0.395,NA,NA,NA,21.4,NA,2.5,1.1,3.6,0.104
1965-66,27,NYK,NBA,PG,7,58,10.4,0.417,0.625,NA,NA,NA,28.8,NA,0,0,0,-0.003
1965-66,27,BAL,NBA,PG,69,1586,13.8,0.516,0.389,NA,NA,NA,21.1,NA,2.5,1,3.6,0.108
1966-67,28,BAL,NBA,PG,71,1743,13,0.499,0.351,NA,NA,NA,20.1,NA,1.9,1.2,3.1,0.086
1967-68,29,BAL,NBA,PG,67,930,13.9,0.472,0.441,NA,NA,NA,19,NA,0.4,1,1.4,0.074
1968-69,30,LAL,NBA,PG,82,1805,11.3,0.495,0.402,NA,NA,NA,15.6,NA,1.8,1.3,3.1,0.082
1969-70,31,LAL,NBA,PG,72,1627,9.6,0.486,0.246,NA,NA,NA,16.7,NA,0.6,1.5,2,0.06
1970-71,32,TOT,NBA,PG,62,824,7.5,0.439,0.287,NA,NA,3.5,17.4,NA,-0.1,0.6,0.5,0.028
1970-71,32,CLE,NBA,PG,26,410,9.4,0.476,0.286,NA,NA,3.8,19.1,NA,0.1,0.1,0.3,0.03
1970-71,32,SDR,NBA,PG,36,414,5.6,0.394,0.288,NA,NA,3.3,15.6,NA,-0.3,0.5,0.2,0.026
1971-72,33,HOU,NBA,PG,38,437,7.3,0.466,0.308,NA,NA,2.7,14.3,NA,0,0.5,0.5,0.056
Career,NA,,NBA,,712,14448,12.1,0.493,0.343,NA,NA,3.2,18.7,NA,14.1,9.7,23.7,0.079
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BAL,NBA,,207,4259,13.5,0.498,0.388,NA,NA,NA,20.2,NA,4.9,3.3,8.1,0.092
2 seasons,NA,LAL,NBA,,154,3432,10.5,0.491,0.332,NA,NA,NA,16.2,NA,2.4,2.7,5.1,0.072
3 seasons,NA,DET,NBA,,128,2286,11.2,0.453,0.259,NA,NA,NA,NA,NA,0.6,1.5,2,0.043
3 seasons,NA,NYK,NBA,,123,3210,14.7,0.53,0.367,NA,NA,NA,21.8,NA,6.4,1.1,7.5,0.111
2 seasons,NA,"SDR,HOU",NBA,,74,851,6.5,0.435,0.299,NA,NA,3,15,NA,-0.2,1,0.7,0.042
1 season,NA,CLE,NBA,,26,410,9.4,0.476,0.286,NA,NA,3.8,19.1,NA,0.1,0.1,0.3,0.03
