Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1961-62,23,DET,NBA,PG,58,NA,696,128,301,0.425,64,84,0.762,86,102,64,320
1962-63,24,DET,NBA,PG,46,NA,752,110,296,0.372,53,69,0.768,59,114,70,273
1963-64,25,TOT,NBA,PG,66,NA,2326,334,758,0.441,193,243,0.794,191,358,181,861
1963-64,25,DET,NBA,PG,24,NA,838,105,256,0.41,57,68,0.838,62,116,77,267
1963-64,25,NYK,NBA,PG,42,NA,1488,229,502,0.456,136,175,0.777,129,242,104,594
1964-65,26,NYK,NBA,PG,74,NA,1664,258,529,0.488,162,199,0.814,143,252,139,678
1965-66,27,TOT,NBA,PG,76,NA,1644,259,574,0.451,173,227,0.762,183,273,167,691
1965-66,27,NYK,NBA,PG,7,NA,58,5,16,0.313,7,10,0.7,2,14,4,17
1965-66,27,BAL,NBA,PG,69,NA,1586,254,558,0.455,166,217,0.765,181,259,163,674
1966-67,28,BAL,NBA,PG,71,NA,1743,267,624,0.428,185,219,0.845,180,275,190,719
1967-68,29,BAL,NBA,PG,67,NA,930,163,415,0.393,142,183,0.776,112,134,127,468
1968-69,30,LAL,NBA,PG,82,NA,1805,246,597,0.412,204,240,0.85,147,215,206,696
1969-70,31,LAL,NBA,PG,72,NA,1627,215,491,0.438,99,121,0.818,104,216,171,529
1970-71,32,TOT,NBA,PG,62,NA,824,67,178,0.376,42,51,0.824,63,112,71,176
1970-71,32,CLE,NBA,PG,26,NA,410,40,98,0.408,25,28,0.893,32,58,31,105
1970-71,32,SDR,NBA,PG,36,NA,414,27,80,0.338,17,23,0.739,31,54,40,71
1971-72,33,HOU,NBA,PG,38,NA,437,42,104,0.404,26,32,0.813,26,51,55,110
Career,NA,,NBA,,712,NA,14448,2089,4867,0.429,1343,1668,0.805,1294,2102,1441,5521
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BAL,NBA,,207,NA,4259,684,1597,0.428,493,619,0.796,473,668,480,1861
2 seasons,NA,LAL,NBA,,154,NA,3432,461,1088,0.424,303,361,0.839,251,431,377,1225
3 seasons,NA,DET,NBA,,128,NA,2286,343,853,0.402,174,221,0.787,207,332,211,860
3 seasons,NA,NYK,NBA,,123,NA,3210,492,1047,0.47,305,384,0.794,274,508,247,1289
2 seasons,NA,"SDR,HOU",NBA,,74,NA,851,69,184,0.375,43,55,0.782,57,105,95,181
1 season,NA,CLE,NBA,,26,NA,410,40,98,0.408,25,28,0.893,32,58,31,105
