Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1961-62,23,DET,NBA,PG,58,NA,12,2.2,5.2,0.425,1.1,1.4,0.762,1.5,1.8,1.1,5.5
1962-63,24,DET,NBA,PG,46,NA,16.3,2.4,6.4,0.372,1.2,1.5,0.768,1.3,2.5,1.5,5.9
1963-64,25,TOT,NBA,PG,66,NA,35.2,5.1,11.5,0.441,2.9,3.7,0.794,2.9,5.4,2.7,13
1963-64,25,DET,NBA,PG,24,NA,34.9,4.4,10.7,0.41,2.4,2.8,0.838,2.6,4.8,3.2,11.1
1963-64,25,NYK,NBA,PG,42,NA,35.4,5.5,12,0.456,3.2,4.2,0.777,3.1,5.8,2.5,14.1
1964-65,26,NYK,NBA,PG,74,NA,22.5,3.5,7.1,0.488,2.2,2.7,0.814,1.9,3.4,1.9,9.2
1965-66,27,TOT,NBA,PG,76,NA,21.6,3.4,7.6,0.451,2.3,3,0.762,2.4,3.6,2.2,9.1
1965-66,27,NYK,NBA,PG,7,NA,8.3,0.7,2.3,0.313,1,1.4,0.7,0.3,2,0.6,2.4
1965-66,27,BAL,NBA,PG,69,NA,23,3.7,8.1,0.455,2.4,3.1,0.765,2.6,3.8,2.4,9.8
1966-67,28,BAL,NBA,PG,71,NA,24.5,3.8,8.8,0.428,2.6,3.1,0.845,2.5,3.9,2.7,10.1
1967-68,29,BAL,NBA,PG,67,NA,13.9,2.4,6.2,0.393,2.1,2.7,0.776,1.7,2,1.9,7
1968-69,30,LAL,NBA,PG,82,NA,22,3,7.3,0.412,2.5,2.9,0.85,1.8,2.6,2.5,8.5
1969-70,31,LAL,NBA,PG,72,NA,22.6,3,6.8,0.438,1.4,1.7,0.818,1.4,3,2.4,7.3
1970-71,32,TOT,NBA,PG,62,NA,13.3,1.1,2.9,0.376,0.7,0.8,0.824,1,1.8,1.1,2.8
1970-71,32,CLE,NBA,PG,26,NA,15.8,1.5,3.8,0.408,1,1.1,0.893,1.2,2.2,1.2,4
1970-71,32,SDR,NBA,PG,36,NA,11.5,0.8,2.2,0.338,0.5,0.6,0.739,0.9,1.5,1.1,2
1971-72,33,HOU,NBA,PG,38,NA,11.5,1.1,2.7,0.404,0.7,0.8,0.813,0.7,1.3,1.4,2.9
Career,NA,,NBA,,712,NA,20.3,2.9,6.8,0.429,1.9,2.3,0.805,1.8,3,2,7.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BAL,NBA,,207,NA,20.6,3.3,7.7,0.428,2.4,3,0.796,2.3,3.2,2.3,9
2 seasons,NA,LAL,NBA,,154,NA,22.3,3,7.1,0.424,2,2.3,0.839,1.6,2.8,2.4,8
3 seasons,NA,DET,NBA,,128,NA,17.9,2.7,6.7,0.402,1.4,1.7,0.787,1.6,2.6,1.6,6.7
3 seasons,NA,NYK,NBA,,123,NA,26.1,4,8.5,0.47,2.5,3.1,0.794,2.2,4.1,2,10.5
2 seasons,NA,"SDR,HOU",NBA,,74,NA,11.5,0.9,2.5,0.375,0.6,0.7,0.782,0.8,1.4,1.3,2.4
1 season,NA,CLE,NBA,,26,NA,15.8,1.5,3.8,0.408,1,1.1,0.893,1.2,2.2,1.2,4
