Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,21,STB,NBA,,67,NA,NA,5.2,13.2,0.398,5.7,7.9,0.718,NA,3,3.3,16.1
1950-51,22,BOS,NBA,,68,NA,NA,6.8,14.5,0.466,6.9,9,0.759,9.1,3.7,3,20.4
1951-52,23,BOS,NBA,C,66,NA,39.9,5.8,13.5,0.432,7.5,9.4,0.799,8,3.5,2.6,19.2
1952-53,24,BOS,NBA,C,69,NA,42.1,6.5,14.4,0.452,7.2,9.7,0.75,9.1,4.1,2.7,20.3
1953-54,25,BOS,NBA,C,71,NA,39.3,6.5,13.4,0.486,5.9,7.8,0.758,8,3.8,2.4,18.9
1954-55,26,BOS,NBA,C,71,NA,38.1,5.7,13.4,0.424,6.2,7.9,0.792,8.5,3.9,2.4,17.6
1955-56,27,BOS,NBA,C,71,NA,33.2,5.9,14,0.422,5.6,7.1,0.794,5.9,3,2.2,17.5
1956-57,28,STL,NBA,PF,72,NA,35.9,5.8,13.7,0.419,5,6.7,0.749,6.1,2.8,2.9,16.5
1957-58,29,STL,NBA,C,72,NA,26.5,5.2,12.2,0.428,3.7,5.1,0.724,6.6,2,2.2,14.2
1958-59,30,STL,NBA,C,14,NA,14,1.6,5.4,0.293,1.5,2.5,0.6,2.9,0.9,1.4,4.6
Career,NA,,NBA,,641,NA,35.7,5.8,13.4,0.436,5.9,7.7,0.761,7.5,3.2,2.6,17.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,BOS,NBA,,416,NA,38.5,6.2,13.9,0.447,6.5,8.5,0.774,8.1,3.7,2.6,18.9
3 seasons,NA,STL,NBA,,158,NA,29.7,5.1,12.3,0.418,4.1,5.6,0.733,6.1,2.3,2.4,14.4
1 season,NA,STB,NBA,,67,NA,NA,5.2,13.2,0.398,5.7,7.9,0.718,NA,3,3.3,16.1
