Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,22,BOS,NBA,,2,NA,NA,8.5,18,0.472,5,8,0.625,9,4,2,22
1951-52,23,BOS,NBA,C,3,NA,43,9,16.3,0.551,5.3,6.3,0.842,11,3.7,3.7,23.3
1952-53,24,BOS,NBA,C,6,NA,46.3,5.2,11.8,0.437,6.5,9,0.722,9.7,3.5,3.8,16.8
1953-54,25,BOS,NBA,C,5,NA,25.4,1.6,4.4,0.364,1.8,2.6,0.692,4.2,4.2,2.8,5
1954-55,26,BOS,NBA,C,7,NA,40.4,6.1,13.3,0.462,5.9,7.7,0.759,7.4,4.6,3,18.1
1955-56,27,BOS,NBA,C,3,NA,24.3,4,10,0.4,2.3,3.7,0.636,5,1.7,2,10.3
1956-57,28,STL,NBA,PF,10,NA,29.7,4.4,10.9,0.404,5.4,7.4,0.73,6.2,2.2,3.9,14.2
1957-58,29,STL,NBA,C,11,NA,20.6,3.3,8.1,0.404,3.3,4.5,0.72,5.6,1.6,2.1,9.8
Career,NA,,NBA,,47,NA,31.4,4.6,10.6,0.437,4.5,6.2,0.729,6.8,2.9,3,13.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,BOS,NBA,,26,NA,37.1,5.3,11.6,0.458,4.7,6.4,0.731,7.6,3.8,3,15.3
2 seasons,NA,STL,NBA,,21,NA,25,3.8,9.4,0.404,4.3,5.9,0.726,5.9,1.9,3,11.9
