,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1986-87,25,ATL,NBA,,7,10,0,0,7,10,6,7,3,5,6,2,1,3,3,6,20,15.5
1987-88,26,ATL,NBA,,6,9,0,1,6,9,3,4,3,5,6,2,2,3,3,6,13,13.8
1988-89,27,ATL,NBA,,7,9,0,0,7,9,3,4,2,2,4,3,0,3,2,3,16,17.1
1991-92,30,SAS,NBA,,9,16,1,1,9,15,6,9,7,5,12,2,2,7,2,6,20,22.2
1992-93,31,SAS,NBA,,10,14,0,0,10,14,2,3,4,5,9,5,1,2,2,6,21,17.4
1993-94,32,SAS,NBA,,5,9,0,0,5,9,6,7,1,0,1,1,1,1,0,4,16,12.8
1994-95,33,UTA,NBA,,5,12,0,0,5,12,5,6,2,4,5,3,1,2,2,6,12,8.6
1995-96,34,UTA,NBA,,6,11,0,0,6,11,4,6,2,5,7,5,2,3,2,6,16,9.1
1996-97,35,UTA,NBA,22:19,4,8,0,0,4,8,4,4,2,5,7,2,2,2,3,6,12,11.0
1997-98,36,UTA,NBA,26:07,7,11,0,0,7,11,2,2,2,3,5,2,1,2,2,6,15,10.9
1998-99,37,HOU,NBA,11:40,2,6,0,0,2,6,0,0,2,3,4,1,0,1,2,6,4,0.6
Career,,,,26:07,10,16,1,1,10,15,6,9,7,5,12,5,2,7,3,6,21,22.2
4 Seasons,,UTA,NBA,26:07,7,12,0,0,7,12,5,6,2,5,7,5,2,3,3,6,16,11.0
3 Seasons,,ATL,NBA,,7,10,0,1,7,10,6,7,3,5,6,3,2,3,3,6,20,17.1
3 Seasons,,SAS,NBA,,10,16,1,1,10,15,6,9,7,5,12,5,2,7,2,6,21,22.2
1 Season,,HOU,NBA,11:40,2,6,0,0,2,6,0,0,2,3,4,1,0,1,2,6,4,0.6
