,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1984-85,23,ATL,NBA,,7,15,1,1,7,15,9,9,7,8,11,8,3,6,6,6,17,19.3
1985-86,24,ATL,NBA,,6,10,0,0,6,10,5,7,2,6,7,4,4,3,4,6,14,18.0
1986-87,25,ATL,NBA,,9,15,1,1,9,15,5,8,5,5,7,3,2,4,3,6,20,17.0
1987-88,26,ATL,NBA,,10,16,1,1,10,15,7,8,5,7,10,4,3,6,5,6,24,20.5
1988-89,27,ATL,NBA,,10,14,0,1,10,14,6,8,4,8,10,4,3,4,4,5,22,22.8
1989-90,28,TOT,NBA,,10,23,0,1,10,23,14,18,6,9,12,6,2,7,6,6,32,28.0
1989-90,28,ATL,NBA,,9,13,0,1,9,13,7,8,5,9,9,4,2,7,4,6,21,15.1
1989-90,28,SAC,NBA,,10,23,0,1,10,23,14,18,6,9,12,6,2,3,6,6,32,28.0
1990-91,29,SAC,NBA,,18,29,0,1,18,29,13,14,6,9,14,6,4,7,7,6,41,31.4
1991-92,30,SAS,NBA,,13,24,1,1,13,23,7,8,7,7,13,4,4,5,5,6,30,25.5
1992-93,31,SAS,NBA,,12,19,0,1,12,19,11,12,5,9,11,4,3,4,4,6,27,21.3
1993-94,32,SAS,NBA,,7,12,0,1,7,12,5,8,3,5,8,3,2,3,2,4,15,11.0
1994-95,33,UTA,NBA,,10,15,1,1,10,15,8,9,4,7,8,5,2,4,4,6,22,18.4
1995-96,34,UTA,NBA,,10,11,0,1,10,11,9,10,5,5,7,6,2,3,3,6,20,16.6
1996-97,35,UTA,NBA,31:06,7,12,0,1,7,12,6,6,3,5,7,6,2,4,4,6,17,14.6
1997-98,36,UTA,NBA,28:06,6,12,0,0,6,12,7,8,4,6,7,3,1,4,3,6,19,15.9
1998-99,37,HOU,NBA,22:28,3,7,0,1,3,6,3,4,3,3,4,2,1,3,2,4,7,5.4
1999-00,38,VAN,NBA,21:44,5,10,0,0,5,10,3,4,1,4,4,3,2,1,2,5,12,10.3
Career,,,,31:06,18,29,1,1,18,29,14,18,7,9,14,8,4,7,7,6,41,31.4
6 Seasons,,ATL,NBA,,10,16,1,1,10,15,9,9,7,9,11,8,4,7,6,6,24,22.8
4 Seasons,,UTA,NBA,31:06,10,15,1,1,10,15,9,10,5,7,8,6,2,4,4,6,22,18.4
3 Seasons,,SAS,NBA,,13,24,1,1,13,23,11,12,7,9,13,4,4,5,5,6,30,25.5
2 Seasons,,SAC,NBA,,18,29,0,1,18,29,14,18,6,9,14,6,4,7,7,6,41,31.4
1 Season,,VAN,NBA,21:44,5,10,0,0,5,10,3,4,1,4,4,3,2,1,2,5,12,10.3
1 Season,,HOU,NBA,22:28,3,7,0,1,3,6,3,4,3,3,4,2,1,3,2,4,7,5.4
