Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,27,VIR,ABA,PF,1,NA,4:00,0,3,0,0,0,NA,0,0,NA,0,1,0,NA,NA,0,1,0
Career,NA,,ABA,,1,NA,4,0,3,0,0,0,NA,0,0,NA,0,1,0,NA,NA,0,1,0
