Season,Team,Lg,Salary
1997-98,Dallas Mavericks,NBA,"$713,900"
1998-99,Dallas Mavericks,NBA,"$985,200"
1999-00,Chicago Bulls,NBA,"$1,113,720"
Career,(may be incomplete),,"$2,812,820"
