Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Chris Anstey,,1.9,0.6,0.3
Joel Przybilla,91.4,1.9,0.6,0.1
Ian Mahinmi,90.6,1.8,0.7,0.2
John Shasky,85.8,1.9,0.7,-0.1
Calvin Booth,84.1,2.1,0.5,0.1
Hasheem Thabeet,84.1,2,0.3,0.3
Jamie Feick,81.4,2.2,0.9,0.2
Jack Haley,79.2,2.2,0.4,0.3
Mike Novak,78.9,1.8,0.6,-0.2
Kendrick Perkins,78.7,2.3,0.7,0.1
Spencer Hawes,77.0,2.1,0.8,0.6
