Season,Team,Lg,Salary
1984-85,Philadelphia 76ers,NBA,"$100,000"
1985-86,San Antonio Spurs,NBA,"$120,000"
1987-88,Utah Jazz,NBA,"$175,000"
1988-89,Utah Jazz,NBA,"$325,000"
Career,(may be incomplete),,"$720,000"
