Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,26,PHI,NBA,PF,80,77,1612,163,353,0.462,0,2,0,163,351,0.464,0.462,78,113,0.69,117,212,329,83,32,44,133,238,404
1983-84,27,PHI,NBA,PF,78,71,1532,149,322,0.463,0,2,0,149,320,0.466,0.463,97,131,0.74,91,219,310,95,36,55,124,222,395
1984-85,28,TOT,NBA,PF,69,43,1334,162,354,0.458,0,4,0,162,350,0.463,0.458,87,128,0.68,95,209,304,119,35,35,119,217,411
1984-85,28,PHI,NBA,PF,12,10,156,12,31,0.387,0,0,NA,12,31,0.387,0.387,6,6,1,11,18,29,6,4,3,16,24,30
1984-85,28,SAS,NBA,PF,57,33,1178,150,323,0.464,0,4,0,150,319,0.47,0.464,81,122,0.664,84,191,275,113,31,32,103,193,381
1985-86,29,TOT,NBA,PF,68,9,1014,110,244,0.451,0,2,0,110,242,0.455,0.451,76,115,0.661,63,146,209,82,32,17,72,163,296
1985-86,29,SAS,NBA,PF,42,7,669,74,163,0.454,0,2,0,74,161,0.46,0.454,43,67,0.642,42,90,132,53,22,14,51,109,191
1985-86,29,UTA,NBA,PF,26,2,345,36,81,0.444,0,0,NA,36,81,0.444,0.444,33,48,0.688,21,56,77,29,10,3,21,54,105
1986-87,30,UTA,NBA,PF,78,0,845,100,215,0.465,0,4,0,100,211,0.474,0.465,78,116,0.672,64,109,173,36,16,11,56,154,278
1987-88,31,UTA,NBA,PF,81,71,1238,143,308,0.464,0,2,0,143,306,0.467,0.464,78,99,0.788,94,174,268,67,23,25,83,162,364
1988-89,32,UTA,NBA,PF,77,50,796,72,163,0.442,0,1,0,72,162,0.444,0.442,36,44,0.818,41,91,132,32,11,13,52,99,180
Career,NA,,NBA,,531,321,8371,899,1959,0.459,0,17,0,899,1942,0.463,0.459,530,746,0.71,565,1160,1725,514,185,200,639,1255,2328
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,UTA,NBA,,262,123,3224,351,767,0.458,0,7,0,351,760,0.462,0.458,225,307,0.733,220,430,650,164,60,52,212,469,927
3 seasons,NA,PHI,NBA,,170,158,3300,324,706,0.459,0,4,0,324,702,0.462,0.459,181,250,0.724,219,449,668,184,72,102,273,484,829
2 seasons,NA,SAS,NBA,,99,40,1847,224,486,0.461,0,6,0,224,480,0.467,0.461,124,189,0.656,126,281,407,166,53,46,154,302,572
