,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,19,UTA,NBA,C,4,43,,,,,100%,+0.1,+23.5,0,1,4,1,1,0,3,1,0
2015-16,23,OKC,NBA,C,18,323,,,,34%,67%,+3.9,-2.1,1,13,18,2,16,0,11,4,10
2016-17,24,OKC,NBA,C,5,45,,,,,100%,-33.7,-30.6,0,1,5,1,2,0,3,0,2
2018-19,26,POR,NBA,C,16,461,,,,15%,85%,-0.3,+3.3,8,9,18,6,14,1,46,2,15
Career,,,NBA,,43,872,,,,20%,80%,-0.4,+0.6,9,24,45,10,33,1,63,7,27
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,OKC,NBA,,23,368,,,,29%,71%,-0.7,-5.6,1,14,23,3,18,0,14,4,12
1 season,,POR,NBA,,16,461,,,,15%,85%,-0.3,+3.3,8,9,18,6,14,1,46,2,15
1 season,,UTA,NBA,,4,43,,,,,100%,+0.1,+23.5,0,1,4,1,1,0,3,1,0
