Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1960-61,24,SYR,NBA,SF,5,NA,20,3,10,0.3,NA,NA,NA,3,10,0.3,0.3,0,0,NA,NA,NA,4,0,NA,3,6
1961-62,25,SYR,NBA,PF,4,NA,64,8,22,0.364,NA,NA,NA,8,22,0.364,0.364,10,14,0.714,NA,NA,28,0,NA,9,26
1967-68,31,KEN,ABA,SF,5,NA,63,5,15,0.333,0,0,NA,5,15,0.333,0.333,2,6,0.333,NA,NA,15,1,3,13,12
Career,NA,,TOT,,14,NA,147,16,47,0.34,0,0,NA,16,47,0.34,0.34,12,20,0.6,NA,NA,47,1,3,25,44
,NA,,NBA,,9,NA,84,11,32,0.344,NA,NA,NA,11,32,0.344,0.344,10,14,0.714,NA,NA,32,0,NA,12,32
,NA,,ABA,,5,NA,63,5,15,0.333,0,0,NA,5,15,0.333,0.333,2,6,0.333,NA,NA,15,1,3,13,12
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SYR,NBA,,9,NA,84,11,32,0.344,NA,NA,NA,11,32,0.344,0.344,10,14,0.714,NA,NA,32,0,NA,12,32
1 season,NA,KEN,ABA,,5,NA,63,5,15,0.333,0,0,NA,5,15,0.333,0.333,2,6,0.333,NA,NA,15,1,3,13,12
