Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1960-61,24,SYR,NBA,SF,5,NA,4,0.6,2,0.3,NA,NA,NA,0.6,2,0.3,0.3,0,0,NA,NA,NA,0.8,0,NA,0.6,1.2
1961-62,25,SYR,NBA,PF,4,NA,16,2,5.5,0.364,NA,NA,NA,2,5.5,0.364,0.364,2.5,3.5,0.714,NA,NA,7,0,NA,2.3,6.5
1967-68,31,KEN,ABA,SF,5,NA,12.6,1,3,0.333,0,0,NA,1,3,0.333,0.333,0.4,1.2,0.333,NA,NA,3,0.2,0.6,2.6,2.4
Career,NA,,TOT,,14,NA,10.5,1.1,3.4,0.34,0,0,NA,1.1,3.4,0.34,0.34,0.9,1.4,0.6,NA,NA,3.4,0.1,0.6,1.8,3.1
,NA,,NBA,,9,NA,9.3,1.2,3.6,0.344,NA,NA,NA,1.2,3.6,0.344,0.344,1.1,1.6,0.714,NA,NA,3.6,0,NA,1.3,3.6
,NA,,ABA,,5,NA,12.6,1,3,0.333,0,0,NA,1,3,0.333,0.333,0.4,1.2,0.333,NA,NA,3,0.2,0.6,2.6,2.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SYR,NBA,,9,NA,9.3,1.2,3.6,0.344,NA,NA,NA,1.2,3.6,0.344,0.344,1.1,1.6,0.714,NA,NA,3.6,0,NA,1.3,3.6
1 season,NA,KEN,ABA,,5,NA,12.6,1,3,0.333,0,0,NA,1,3,0.333,0.333,0.4,1.2,0.333,NA,NA,3,0.2,0.6,2.6,2.4
