Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1992-93,26,SAS,NBA,PG,8,112,15.8,0.503,0.237,0.105,6.4,12.8,9.7,32.5,0.5,0.6,7,16.9,NA,0.3,0.1,0.3,0.148,NA,2.3,0.7,3,0.1
1993-94,27,SAS,NBA,SG,4,93,12.4,0.497,0.148,0.185,1.1,7.9,4.2,34,0.6,0,17,17,NA,0.1,0,0,0.023,NA,0.1,-1.5,-1.4,0
1994-95,28,SAS,NBA,SG,15,382,10.8,0.509,0.169,0.203,1.2,8.1,4.8,16.3,1.1,0.4,11.1,17.1,NA,0.2,0.5,0.7,0.088,NA,-0.8,0.6,-0.1,0.2
1995-96,29,SAS,NBA,SG,10,379,14.8,0.54,0.218,0.153,1.3,6.8,4.1,13.4,1.9,0.6,4.3,17.6,NA,0.7,0,0.7,0.091,NA,1.1,0.3,1.5,0.3
1997-98,31,SAS,NBA,SG,9,283,12.7,0.542,0.123,0.21,0.9,8.7,5,18.7,1.6,0,12.8,17.4,NA,0.3,0.3,0.7,0.115,NA,-1.4,2,0.6,0.2
1999-00,33,MIL,NBA,PG,5,93,9.7,0.433,0.067,0,0,9.3,4.9,14.9,1.7,0,9.1,16.4,NA,0,0,0,0.011,NA,-2.6,-0.9,-3.5,0
2000-01,34,PHO,NBA,PG,3,26,14.6,0.571,0,0,0,7.9,3.9,34.7,0,0,0,11.4,NA,0.1,0,0.1,0.153,NA,-0.3,-0.4,-0.7,0
Career,NA,,NBA,,54,1368,12.8,0.519,0.169,0.162,1.5,8.3,5,18.8,1.4,0.3,9.4,17.1,NA,1.6,1,2.6,0.091,NA,-0.2,0.6,0.4,0.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,SAS,NBA,,46,1249,13,0.525,0.18,0.178,1.6,8.3,5,18.7,1.4,0.3,9.5,17.3,NA,1.5,1,2.5,0.096,NA,0,0.7,0.7,0.9
1 season,NA,MIL,NBA,,5,93,9.7,0.433,0.067,0,0,9.3,4.9,14.9,1.7,0,9.1,16.4,NA,0,0,0,0.011,NA,-2.6,-0.9,-3.5,0
1 season,NA,PHO,NBA,,3,26,14.6,0.571,0,0,0,7.9,3.9,34.7,0,0,0,11.4,NA,0.1,0,0.1,0.153,NA,-0.3,-0.4,-0.7,0
